rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
2082,32.222,39.444,50.556,90.278,95.556,96.111,96.944,96.944,95.556,41.667,73.889,93.889,95.833,96.389,95.278,96.944,96.944,91.944,87.778,94.444,96.667,96.944,96.944,96.667,96.944,96.389,87.778,92.222,96.111,96.667,97.222,96.667,96.667,94.167,83.889,89.444,91.944,95.556,96.667,97.222,76.389,78.333,80.278,88.333,93.056,55,61.944,65.833,68.611,71.111,75.833,78.889,89.444,84.722,41.667,50.833,57.5,63.056,68.056,74.167,78.056,90,78.056,36.667,43.333,50.556,57.222,64.722,73.333,80.556,88.889,78.333,32.5,37.778,43.889,51.389,61.111,75,87.778,91.389,69.167,B
2083,60.556,93.611,96.111,96.111,94.722,85.278,38.333,33.889,30.833,93.611,96.111,96.389,96.389,87.222,84.167,56.389,38.889,33.889,60,70.278,75.833,80.833,83.333,84.444,76.111,43.333,37.5,54.722,66.111,74.722,80.556,84.167,84.444,69.722,47.778,41.389,51.389,66.667,77.778,83.611,85.833,88.056,59.722,50.833,44.722,45.556,75,94.167,87.778,89.444,76.667,61.389,54.167,47.222,41.111,86.667,94.167,94.167,88.889,71.111,63.611,56.944,50.556,32.778,48.889,65.833,57.778,90.833,90.556,65.833,60.278,53.333,28.889,31.667,43.611,48.611,50.278,55.833,86.944,66.111,58.333,C
2084,39.167,56.944,92.5,94.444,91.944,55,40.556,31.667,29.167,61.944,93.056,89.722,88.611,88.333,88.333,91.389,39.167,32.5,93.333,95.278,86.389,82.778,84.722,87.778,86.667,51.944,38.333,93.333,96.111,73.889,78.056,86.111,89.167,90,53.611,44.167,53.611,62.222,68.056,84.167,92.5,91.111,78.056,55,48.056,44.444,53.611,63.333,75.556,86.389,90.278,88.889,57.222,49.722,37.222,45.278,58.333,82.5,88.333,89.444,88.611,73.056,51.944,34.444,39.167,45.556,91.389,94.722,93.333,85,65.278,55.833,30.556,34.722,37.778,41.667,54.167,90,75.833,67.5,59.722,D
2085,90,95.278,96.111,96.389,94.167,68.056,57.778,53.889,51.389,94.444,95.833,95.556,95.278,95.556,74.167,66.944,66.111,69.167,91.389,94.444,93.056,90.833,85.556,78.611,74.444,74.167,92.5,51.667,92.222,90.278,89.444,84.167,81.389,78.889,79.722,81.111,46.667,53.611,65.556,93.056,85.278,84.167,83.056,92.778,59.444,43.056,50,56.111,62.778,68.889,77.5,92.222,79.167,57.5,39.722,46.389,51.944,58.611,65.278,79.167,91.667,91.389,63.333,36.389,42.222,47.778,55.556,63.056,87.778,92.778,93.889,79.444,32.222,36.944,43.333,51.667,66.111,93.056,95,91.944,48.056,E
2086,57.5,88.889,65,56.389,53.056,51.111,50.278,42.778,27.778,86.111,87.778,71.111,65.556,63.333,65.556,72.5,89.167,41.389,86.944,80.278,75.833,71.111,70.833,73.056,80.556,78.889,46.944,89.444,81.944,79.722,76.944,76.667,78.056,93.333,79.444,49.722,75.556,82.222,82.5,81.667,96.389,96.111,94.722,80.278,51.389,44.444,63.889,85.556,93.056,95.278,95.278,93.333,72.778,53.056,38.333,48.889,90.556,95,95.833,93.889,83.056,63.333,55,32.5,38.889,75,93.889,94.722,91.111,75,66.389,58.333,28.889,33.056,36.667,46.944,51.944,53.889,88.611,85,66.944,F
2087,39.444,78.056,94.722,96.111,95.833,93.056,60.556,37.5,32.5,74.444,88.056,90,91.111,94.444,93.889,79.722,45.278,37.778,87.5,88.611,87.5,86.389,85,81.667,63.056,50.278,41.111,86.944,86.944,85,83.889,79.167,71.667,62.778,54.444,45.556,86.944,87.222,84.722,82.222,78.056,71.944,64.722,57.5,50,77.778,93.056,94.722,94.167,86.667,76.111,70,64.167,57.5,88.056,95,96.944,96.944,90,80,80.833,95.833,86.389,93.056,95.278,93.889,90.556,86.944,89.167,95.556,94.722,93.889,91.389,93.889,91.389,90.833,89.722,96.944,95.833,94.444,84.167,G
2088,73.333,88.611,62.778,49.444,45.278,42.5,39.167,35.833,31.944,84.167,89.167,68.611,58.333,53.056,49.722,45.833,41.111,36.111,85.278,86.111,71.389,65.556,60.278,57.5,55,50.556,41.667,90.556,77.222,73.889,70.278,67.222,68.333,89.444,95,85.833,93.333,79.167,77.222,75.278,75,96.111,96.389,96.111,95,91.111,81.111,80,79.722,84.167,95,95.556,95.556,95,92.778,82.778,83.333,83.889,86.667,95.556,95.833,95.833,94.722,87.222,84.444,86.389,87.778,89.722,96.389,96.111,96.111,93.333,67.778,93.611,88.056,88.889,90.833,93.889,96.667,96.111,94.444,H
2089,36.667,72.222,78.889,57.778,48.056,42.778,39.167,36.111,31.944,43.889,84.722,71.667,63.056,55.278,49.722,45.556,41.111,36.667,62.5,87.222,72.222,66.111,60.556,56.111,51.944,46.944,41.667,84.444,85.278,73.611,69.167,64.444,60.833,58.056,53.056,48.889,86.111,76.389,74.167,70.556,66.944,64.722,62.5,59.722,57.222,85.556,77.222,75.278,72.778,71.111,70.833,71.667,77.222,92.5,88.056,78.611,77.222,76.667,76.111,75.556,76.667,91.111,56.944,80.278,80.278,79.722,80.278,78.333,93.611,85,45,40.556,81.111,82.5,80.833,94.444,85.833,46.111,43.056,39.722,36.111,I
2090,36.667,49.167,77.778,94.722,96.111,95.556,97.222,97.222,95.278,58.056,91.944,95,96.111,96.389,95.278,96.667,95.833,94.722,87.778,95,96.667,96.667,96.667,97.222,96.111,95.833,91.389,94.444,96.389,96.944,96.667,96.944,96.111,92.5,77.5,66.944,82.778,89.167,89.167,87.222,83.611,80,75.278,70,63.333,82.222,86.389,86.111,84.167,81.944,78.611,74.722,69.167,61.944,41.111,83.333,84.722,84.167,81.944,79.444,76.667,71.111,64.167,35.278,42.778,86.667,83.889,82.778,81.389,79.167,75.833,70,32.222,36.389,42.222,76.389,91.111,81.111,80.556,78.333,77.778,J
2091,30,33.611,37.222,48.333,90.278,95,95,91.389,46.389,34.722,40.556,75,94.722,96.667,96.944,96.667,96.111,91.944,40.278,69.722,93.333,95.278,96.111,96.389,97.222,96.389,94.444,51.111,91.111,95,96.111,96.389,96.111,96.667,96.667,95,77.222,93.333,95.556,96.111,96.389,96.389,96.944,96.389,94.444,95,95.278,96.111,96.389,96.944,96.389,96.944,96.111,94.444,80.556,93.056,95.556,95.556,96.111,95.833,96.667,95.833,94.444,78.611,94.722,96.111,96.667,96.944,96.667,97.222,95.833,94.444,45,89.167,95.278,96.667,97.5,96.667,96.667,95.833,91.111,A
2092,32.778,38.889,44.444,57.222,92.222,95.278,95.833,93.889,65.278,38.889,46.944,75.833,94.167,96.944,96.944,96.667,96.389,92.778,52.778,90.278,95.833,97.222,97.778,96.944,97.5,96.389,94.444,92.778,96.111,97.222,97.778,97.5,96.944,97.778,92.222,95,92.778,95.833,96.667,96.944,96.944,74.444,75.278,77.778,78.889,46.667,52.222,57.222,61.111,64.444,66.944,72.222,76.111,78.889,39.722,44.444,50.278,54.722,59.167,63.056,69.444,75.278,80,35.833,38.611,44.167,48.889,54.167,58.611,67.5,77.5,83.333,32.5,34.444,38.889,43.889,48.889,55,66.667,87.222,88.889,B
2093,61.667,93.333,95.278,93.611,65.556,43.889,36.944,33.611,30.556,93.889,95.556,96.667,91.944,90.278,85.556,43.056,38.056,33.889,72.222,81.667,85.833,88.333,89.722,87.778,53.333,41.111,36.389,62.778,78.611,85,88.056,90.556,88.611,54.444,45.556,39.444,73.889,89.722,91.111,89.444,88.889,77.5,58.889,50.833,43.333,63.056,93.056,95.278,93.611,85.833,71.111,61.944,55,48.056,35.833,77.5,58.889,78.889,90.556,70.556,64.167,58.333,51.667,31.667,38.056,45.556,49.722,52.222,88.611,68.056,62.778,56.389,29.167,33.889,38.333,42.778,45.833,48.611,75.556,84.167,63.611,C
2094,43.056,76.667,94.722,96.389,96.389,95.556,91.944,45.833,32.778,92.5,92.778,86.111,86.111,86.944,87.778,86.944,84.722,38.611,93.333,79.722,80,81.667,85,86.667,86.389,83.333,46.111,63.056,69.722,77.222,81.944,85.278,91.389,91.667,80.833,53.333,53.889,65,76.389,82.778,90.556,95.278,95.833,94.722,85,46.667,61.111,78.056,84.444,88.056,92.778,93.611,93.333,89.722,40.278,63.611,93.333,95.556,90.556,90,90.556,89.722,70.278,33.611,42.5,93.056,95.833,96.111,95.278,88.611,80.833,67.222,30.556,33.611,40,50.556,78.611,93.333,86.111,77.5,69.722,D
2095,88.889,94.722,95.556,93.333,68.889,55,51.389,48.333,45.278,94.444,95,95.278,93.611,79.444,62.5,58.056,56.389,58.889,91.944,94.444,93.889,89.722,76.667,69.722,66.667,67.778,71.944,88.056,91.944,90.833,86.389,80.278,76.389,74.167,74.722,92.5,47.5,60,93.333,85,82.778,80,78.889,93.056,72.5,42.5,50.833,57.778,64.167,71.667,79.444,92.222,86.389,76.111,39.167,45.556,51.389,58.611,68.611,84.167,93.611,95.278,93.611,36.667,40.556,46.944,53.611,70.556,90.833,94.167,94.722,93.889,32.222,36.389,42.222,49.722,86.667,94.444,96.389,96.111,93.056,E
2096,91.944,67.778,59.444,58.889,61.667,69.444,88.611,43.889,34.167,89.722,74.444,68.333,68.611,71.111,74.722,88.611,49.444,40.278,83.333,77.778,73.889,75.278,76.389,77.5,88.889,51.944,44.444,92.5,81.667,79.722,79.444,79.444,93.889,79.167,53.611,47.222,51.667,93.056,95.556,95.556,96.111,90.278,75.833,55.833,50.278,42.778,52.778,71.667,84.444,88.611,86.111,62.778,56.389,50.556,39.167,46.389,74.167,92.778,93.889,86.944,66.111,60.556,55,35,40.278,66.667,92.5,93.333,84.167,69.722,65.556,60,30.278,33.611,38.333,75,93.611,94.444,87.5,70.833,68.333,F
2097,33.333,47.5,90.833,95.556,96.389,96.111,93.889,61.944,36.389,41.389,87.778,88.611,87.778,86.667,85,84.722,84.167,43.889,58.611,86.667,88.611,87.5,85.556,82.5,76.944,65,49.722,55.833,77.778,88.056,87.222,84.722,80.833,75.833,66.111,55.278,62.778,75,92.222,93.611,86.944,81.944,77.778,71.667,62.222,90.833,92.5,91.944,87.778,86.389,86.111,96.944,95.556,93.056,93.056,91.389,90.556,90,91.944,96.667,96.111,95.278,93.611,77.778,92.778,91.944,93.056,95,96.944,96.389,93.611,75.833,36.667,42.5,48.611,79.722,68.056,55.556,56.667,78.333,83.889,G
2098,84.722,71.944,54.722,46.667,42.222,39.167,35.556,32.222,29.167,85.833,69.444,61.389,54.167,49.167,45.833,40.833,36.944,31.944,88.333,71.111,65.278,60.278,56.389,52.5,47.222,41.389,35,90.278,72.778,69.167,65.556,62.778,59.722,55.833,51.944,39.722,80.278,74.167,71.111,70.278,68.889,70.556,95,93.333,66.667,77.5,76.111,74.722,75.278,75.833,95,95.556,95.556,91.944,77.5,78.056,78.333,77.778,83.333,94.167,95.556,94.722,93.333,88.611,80.556,81.111,82.778,88.056,95.278,95.556,95.556,93.056,67.778,94.167,85,86.389,90.833,96.667,96.667,96.111,94.722,H
2099,72.778,87.222,63.056,50.556,44.167,40.833,38.056,34.444,30.833,88.056,81.389,65.556,57.778,51.389,46.944,43.333,39.444,34.722,88.333,73.889,67.778,62.222,57.778,53.056,48.056,44.167,38.333,83.611,73.889,69.167,65.278,61.944,58.333,53.611,50.278,43.333,85,74.444,71.389,68.333,66.111,63.333,60,58.056,53.889,85.556,74.444,72.5,70.278,68.611,67.222,65.833,67.778,88.056,86.944,76.667,74.167,73.889,73.056,73.056,72.222,76.667,90.556,88.056,77.778,77.5,76.389,75.833,76.667,76.944,90.556,44.444,91.944,79.722,80,79.444,81.389,94.722,85,42.222,36.667,I
2100,32.778,38.333,46.944,90,95.556,96.111,96.944,96.667,95,39.167,48.611,89.722,94.444,95.833,95,96.389,96.111,94.444,50.278,88.611,95.278,96.389,96.944,96.944,97.5,96.667,94.167,92.222,91.667,97.222,97.5,97.222,97.222,96.111,91.944,64.722,88.056,88.333,88.611,86.944,84.167,80.833,74.722,66.944,58.611,86.667,87.222,86.111,83.889,80.833,78.056,71.667,65,56.944,85,86.389,86.111,83.333,80.556,78.056,72.778,66.944,57.222,88.333,86.389,86.111,84.444,82.222,80.278,76.389,70.556,60.556,46.111,85.556,85,85,83.333,81.667,80.278,76.944,72.778,J
2101,29.722,33.056,37.222,42.778,78.611,94.444,94.722,91.111,47.222,33.333,39.167,53.333,92.778,96.111,96.667,96.667,95.833,91.944,38.611,52.778,93.333,95.833,97.222,96.944,96.944,96.111,93.056,45.556,90.278,96.111,96.944,97.778,97.222,97.222,96.389,94.444,71.389,93.056,95.833,96.111,96.111,95.833,96.667,96.111,94.444,91.389,94.444,96.111,96.389,96.667,95,96.111,96.389,94.444,94.167,95,96.111,96.111,97.222,96.667,96.111,96.389,94.167,92.778,95.556,95.833,95.833,96.667,96.111,96.111,95.278,91.667,74.722,94.444,96.389,96.667,96.389,95.833,95.833,93.056,56.389,A
2102,33.889,40.278,48.056,79.167,95.556,96.389,96.667,96.667,94.444,46.389,88.889,95.278,97.222,97.222,96.667,97.778,97.222,95.556,92.778,95.556,97.222,97.778,97.5,97.222,97.778,96.389,94.722,92.222,96.111,97.222,97.778,97.778,97.5,97.222,96.389,92.778,94.167,96.389,96.944,97.5,98.056,72.778,73.611,91.944,91.667,48.889,55.556,58.611,61.667,64.722,68.056,70.833,93.056,91.667,40.278,46.667,52.222,55.833,60.278,64.167,68.333,91.111,91.111,35.278,40.833,45.833,49.722,55,59.722,65.833,90.556,91.111,31.667,35.833,39.444,43.611,47.778,53.889,62.778,79.167,87.222,B
2103,33.333,48.611,77.5,94.722,95.278,94.167,83.889,40.278,33.333,41.667,86.667,95,94.444,91.667,91.111,89.167,52.222,39.167,48.889,70,82.222,86.944,89.444,90.556,88.333,52.222,42.5,53.889,69.167,79.722,85.833,88.333,88.889,81.111,53.333,46.111,75,94.167,90.278,87.222,86.944,84.722,67.778,56.111,48.889,93.889,95.833,95.278,92.5,85.556,74.444,67.222,58.611,51.944,51.944,54.722,56.111,89.722,88.889,72.778,67.778,60.556,53.889,38.611,45.278,49.167,51.111,55,88.333,68.611,63.889,57.778,33.056,37.778,41.944,45.278,47.778,50.278,85.556,67.5,64.444,C
2104,38.889,78.333,95,95.833,92.222,93.056,93.889,60.556,35.833,75,93.056,95.278,90,89.722,92.5,90,66.111,44.722,91.389,95.278,90,83.333,90.556,92.5,86.111,64.444,51.944,53.889,64.444,71.389,89.444,94.722,95.278,93.056,72.222,59.444,44.722,56.111,67.5,76.944,84.167,88.333,90.833,90.556,88.611,38.333,50.833,66.667,78.611,86.111,88.611,90.556,91.667,90,33.611,41.944,77.778,94.444,95.833,93.056,91.111,90.556,76.389,31.667,35.278,41.389,78.333,94.167,93.333,88.611,77.5,67.222,28.611,31.944,35.278,41.111,46.667,50.833,87.222,84.444,70.833,D
2105,78.333,94.444,95.833,96.111,94.722,68.056,54.722,52.5,50.556,94.167,95.556,94.444,95.833,96.389,73.056,66.389,63.611,67.778,93.056,95.278,95.278,96.111,88.056,78.611,74.444,90.278,89.722,74.722,94.167,93.889,90.556,86.667,81.667,93.889,61.389,52.5,58.056,68.611,79.167,94.444,86.667,93.611,67.5,55.556,48.889,55.556,65.556,75.556,84.722,92.222,89.167,58.333,51.111,45.278,54.167,70.556,92.5,95.278,94.444,90,56.111,47.778,41.667,55.833,91.111,95,96.111,94.444,89.444,51.944,43.056,37.778,52.5,92.222,95,95.556,93.889,89.167,44.444,37.5,33.611,E
2106,91.944,87.5,62.778,57.778,59.167,89.444,41.111,31.944,28.889,93.889,92.5,73.056,71.389,75.278,92.778,55,40.833,34.722,93.889,87.778,79.167,78.333,80.556,92.778,55,46.389,39.444,93.889,85.833,83.056,81.944,95.278,91.389,57.222,50,43.333,71.389,90.278,95,95.556,92.5,83.056,58.333,52.222,46.111,60.833,84.722,89.167,91.667,89.444,68.333,60.278,54.167,48.611,63.056,93.611,94.722,93.056,82.222,70.278,63.889,58.611,51.944,37.5,91.667,95.278,95.278,92.5,73.056,67.5,62.778,56.389,30.278,38.611,45.833,48.889,51.111,53.889,89.167,85.833,63.889,F
2107,31.111,36.944,44.444,63.056,92.5,94.167,86.111,43.333,35.278,35.278,45.556,77.5,94.167,95.833,95,91.389,53.611,40.556,38.889,83.611,90.278,90.833,93.056,82.222,71.111,55.833,44.444,60.556,89.444,90,87.222,84.444,78.611,70.556,59.444,47.222,63.889,87.5,88.333,86.389,84.167,81.111,76.111,68.333,53.889,74.444,94.444,95.556,96.944,95.556,94.167,96.667,95,80.556,93.889,96.389,96.389,97.222,93.611,96.667,96.111,93.333,74.444,91.944,96.111,96.944,93.889,95.833,96.667,95,90,68.056,42.778,54.167,86.944,53.611,51.667,53.333,55,58.333,83.611,G
2108,47.222,84.722,61.944,50.278,44.167,40,37.778,34.167,30.833,51.944,84.444,64.722,57.778,50.833,45.833,43.333,38.889,34.444,68.056,87.5,68.056,62.778,57.5,53.333,49.167,44.167,38.611,90.833,86.389,70.833,67.222,63.611,60,56.944,51.111,44.167,76.667,78.611,72.5,70.278,68.611,68.333,91.389,94.167,84.722,68.889,76.944,75.556,74.722,75,81.389,95.278,95.556,94.444,52.222,76.389,78.333,78.889,80.278,84.167,95.556,95.556,94.444,45.278,86.667,81.389,82.778,85,87.222,95.833,95.833,94.722,36.667,60,93.333,85.278,88.056,90.278,96.111,95.833,92.222,H
2109,35.556,50,88.333,62.222,50,43.889,40,36.389,32.222,42.222,72.778,87.222,65.278,57.5,50.833,46.667,42.5,36.667,48.056,84.722,77.222,68.056,62.222,56.667,52.778,47.778,42.5,72.778,84.722,75.556,70,65.556,61.667,58.611,54.444,49.444,87.5,78.889,76.111,71.944,68.333,65.278,63.056,60.833,58.056,85.278,78.889,76.389,74.167,71.667,71.111,69.722,75.556,92.222,79.722,79.444,77.5,77.222,75,74.722,76.667,82.778,88.056,80.556,81.111,79.722,79.444,78.889,78.333,91.944,58.056,40,80.833,82.5,81.389,95,92.222,61.389,44.722,39.444,35.278,I
2110,32.5,36.944,43.611,60.278,93.611,96.111,96.944,96.389,95,38.333,51.944,92.222,95,95.556,95,96.111,96.389,94.722,47.778,89.722,95,96.111,96.944,96.389,97.5,96.389,94.444,76.111,94.722,96.667,97.5,97.222,97.5,96.667,94.444,72.222,88.056,89.444,89.167,89.444,94.167,92.222,77.778,69.722,61.111,86.944,88.333,86.667,85,82.778,78.889,73.056,66.944,57.778,86.111,87.222,85.556,83.889,81.667,78.333,73.056,66.944,58.333,71.111,85.556,85.556,83.889,81.944,80,75.278,70.556,61.667,42.778,86.667,84.722,84.444,83.611,81.667,80,76.111,71.667,J
2111,30.833,36.667,48.333,89.444,95.278,96.111,95.556,91.389,49.722,35,53.056,93.333,96.111,97.222,97.222,96.667,96.389,93.056,42.5,86.944,95.556,97.222,96.944,96.111,96.667,95.556,94.444,58.333,92.778,96.389,96.667,96.667,95.833,97.222,96.111,94.444,85.833,94.444,96.944,96.667,97.222,96.389,96.111,95.833,92.222,90.556,94.444,96.111,96.667,96.667,96.111,96.111,95.556,92.222,90.556,94.722,96.111,96.389,96.111,96.667,96.111,95.833,92.222,88.611,95,96.111,96.389,96.111,95.833,95.278,93.889,84.444,44.722,92.5,95.556,96.111,96.389,95.556,95,85.833,40.833,A
2112,31.944,36.667,40.556,44.167,53.333,90.833,95.278,95.278,91.389,36.944,42.778,55,92.778,96.111,96.389,96.667,96.389,93.333,46.111,77.222,94.722,96.944,97.222,96.944,97.5,96.667,94.722,79.722,95.556,96.944,97.5,98.056,97.778,97.5,96.667,94.722,95,96.667,96.944,97.778,98.333,97.778,97.778,85.556,95,50.556,55.556,57.778,61.111,64.444,66.944,69.722,78.889,90.833,40.556,47.778,51.389,55.278,59.444,63.056,67.222,76.944,89.444,35.278,41.389,45,49.444,54.167,58.333,63.889,75,89.444,31.389,36.389,39.722,43.611,48.056,52.5,59.722,75,89.444,B
2113,70.833,94.444,96.111,96.111,96.111,93.333,53.611,35.833,31.667,86.944,95,96.111,97.222,96.389,95.278,85.556,43.056,36.667,65.278,78.889,83.889,90.833,95.278,90.556,88.056,48.056,40.833,61.389,74.444,80,85.278,88.056,88.333,84.722,50.278,43.056,66.944,77.778,82.778,86.111,88.333,88.333,82.222,53.611,46.111,93.889,95.833,96.111,91.111,89.722,89.167,68.889,57.222,49.722,94.167,96.111,96.389,95.556,92.778,81.389,68.056,60.278,53.333,79.167,95.278,59.167,56.944,90.833,90.833,70,63.889,57.222,38.889,44.167,47.778,49.722,51.389,77.5,91.667,68.889,63.889,C
2114,37.5,50.833,77.222,93.611,94.444,86.111,50.278,36.944,32.5,75,94.444,95.278,92.5,91.389,90.278,91.667,42.5,36.667,91.111,95.556,91.389,88.611,88.056,88.611,90.556,54.167,40,88.611,91.944,81.111,83.611,85.556,88.333,87.5,58.611,44.444,58.611,71.111,78.889,84.167,92.222,94.167,94.722,91.111,48.889,53.611,67.222,77.5,83.889,89.444,93.333,93.333,92.222,77.778,52.778,75.278,82.222,85.833,88.333,89.722,90.833,89.722,71.111,59.167,93.333,95.833,96.667,96.944,95.833,92.778,82.778,64.722,29.444,42.5,50,52.5,54.167,79.444,92.5,78.889,70.833,D
2115,62.5,92.5,95,94.167,79.444,58.333,54.722,51.944,50.278,89.444,91.111,89.722,84.167,76.944,68.611,64.167,63.611,83.333,89.167,89.167,86.944,83.333,79.444,75,73.889,84.722,68.611,90.278,87.778,85.833,83.611,80.556,81.111,81.944,74.167,62.778,53.889,66.111,93.333,95.556,84.722,93.333,84.444,78.056,63.056,46.944,55.556,63.611,73.611,88.056,95,95.556,93.889,79.444,43.333,50.556,58.333,81.667,93.056,95.833,95.278,93.889,84.167,39.722,46.389,55.833,85.833,94.167,96.111,95.556,93.889,79.444,35,40.833,51.667,90.833,94.167,95.278,92.5,55.556,37.222,E
2116,85.833,68.611,58.056,52.778,49.722,47.778,45,36.944,28.056,88.056,70.556,64.722,58.611,56.389,56.944,58.611,88.333,36.111,87.222,73.611,69.444,66.944,66.389,67.222,74.444,91.667,46.944,80,76.111,73.333,71.944,71.944,73.056,76.667,88.889,50.278,79.167,78.333,77.222,76.667,76.944,77.778,93.889,89.444,52.778,59.722,93.333,96.111,95.556,96.111,95.556,93.056,78.889,55,43.889,56.389,79.444,89.722,91.944,93.889,91.389,65,56.111,37.222,48.611,85.278,93.889,95,94.722,86.944,68.611,61.111,32.222,37.222,53.889,92.778,95.278,93.611,79.167,73.611,70,F
2117,35.278,41.944,53.611,89.167,94.722,95,91.389,44.722,35,43.611,75,92.778,95.278,95.833,94.444,90.278,53.333,40.278,85.833,89.722,90.278,91.111,93.889,84.444,75,55.278,44.444,88.611,89.167,87.778,86.389,83.056,76.667,66.667,56.944,46.667,88.889,89.722,88.056,86.389,81.944,76.111,68.889,61.389,50.833,89.722,91.389,96.667,96.111,95.556,93.056,74.722,70.556,62.5,65,92.222,95.833,97.222,97.222,96.944,96.944,95.833,91.667,49.167,93.056,96.389,96.667,96.389,96.389,95.556,92.222,75,32.222,42.778,50.556,91.111,57.778,56.667,58.889,88.889,70.556,G
2118,68.333,86.944,62.222,49.167,45.556,43.056,40.278,35.833,31.944,83.889,83.611,68.056,57.778,52.5,49.444,46.667,42.222,36.667,88.889,77.778,70.556,64.167,59.167,56.111,52.5,49.444,43.889,89.167,76.389,72.778,68.056,64.444,63.611,65.278,94.722,86.389,88.889,78.333,75.556,72.778,72.5,75,94.722,95,94.167,90,79.722,77.778,76.944,77.778,80.833,93.056,93.889,93.889,90.278,81.389,81.111,80.556,81.667,85.833,94.444,94.722,93.889,74.722,82.778,83.611,84.444,85.833,89.167,96.111,95.278,93.056,42.778,90.556,85.278,86.944,87.778,90.278,96.667,95.278,92.222,H
2119,32.778,38.611,84.167,82.778,53.056,44.167,38.889,35.556,32.5,38.333,46.944,83.889,78.889,59.722,51.667,45.556,41.389,36.944,43.056,50.556,83.889,80.833,63.611,57.5,51.111,46.111,41.389,46.111,53.333,84.167,72.222,66.667,61.389,56.389,52.222,46.389,48.889,68.056,83.889,72.778,68.889,65.556,61.944,59.444,54.722,55.556,86.389,77.222,74.167,70.833,67.222,65.833,63.889,64.167,77.5,87.222,78.889,76.111,74.722,72.778,72.5,73.333,79.167,93.056,83.056,80.556,78.611,77.778,77.222,76.667,93.611,61.389,93.889,83.333,82.5,81.667,80.833,95.278,86.111,44.722,38.889,I
2120,33.889,38.889,47.222,61.389,93.889,95.833,96.944,96.944,95.278,42.222,86.944,94.722,96.389,96.944,96.667,97.222,96.111,94.444,77.778,94.722,96.944,97.222,97.222,97.5,96.111,93.056,62.5,94.444,96.389,96.667,96.667,95.833,87.778,64.444,59.444,52.5,86.944,86.944,78.889,74.167,70,65.278,60,53.611,46.389,85.556,79.167,76.667,71.944,67.222,61.944,55.278,48.611,42.222,68.056,78.056,76.667,72.222,66.944,60.278,52.222,45,39.722,42.778,86.944,79.167,75,67.778,58.056,48.611,40.556,35.833,36.944,47.222,81.667,80.833,75,55.278,41.111,36.944,32.5,J
2121,33.611,39.167,53.333,91.111,95.833,96.389,95.556,91.667,46.389,41.111,75,94.444,96.667,96.667,96.944,96.667,95,85.278,70.833,94.167,96.389,96.944,97.5,97.222,97.5,95.833,94.444,91.389,95.556,96.389,96.667,97.222,95.556,96.389,96.389,94.444,95,95,96.111,96.111,96.667,95.556,96.111,96.111,94.167,94.722,95.278,96.111,95.833,96.667,95.833,96.111,96.111,93.889,93.333,95.556,96.111,96.667,96.944,96.667,96.389,95.833,92.778,90,95.278,96.944,97.222,97.222,96.944,96.944,93.889,66.389,46.111,93.056,96.111,96.667,96.944,96.111,93.611,58.333,39.722,A
2122,31.667,35.556,39.722,45,49.167,78.611,95,95.833,94.722,35.278,40.833,51.111,78.056,94.444,94.444,95.833,96.389,95.556,45,76.667,94.722,96.389,97.5,96.944,96.944,96.667,95.278,90.278,95.833,97.222,97.222,97.222,96.389,96.667,88.889,78.889,93.889,95.833,96.111,96.667,96.944,68.611,70.833,73.611,80.556,48.611,52.778,56.667,60,62.778,64.722,69.167,72.5,89.444,40.278,45.278,50,54.167,57.5,61.111,65.833,70.556,90,34.444,40,44.167,48.056,51.667,56.389,61.944,68.611,88.889,31.944,35.556,38.889,42.778,46.111,50.278,56.944,73.333,90.556,B
2123,92.222,95.833,96.667,96.389,95.278,86.944,45.833,35.278,31.667,93.056,95.278,94.722,92.778,91.944,89.722,80.278,41.389,35.556,87.5,94.167,85.278,88.056,88.056,88.611,77.5,47.5,39.167,66.111,78.056,83.889,88.056,89.167,88.056,71.944,51.389,43.889,68.611,78.056,84.167,87.222,88.056,86.111,62.5,54.167,46.667,91.944,83.333,84.444,85,83.889,73.333,64.722,56.944,50,93.889,95.556,95,91.389,80,73.611,67.222,61.667,55,48.056,64.167,55,90.556,91.389,74.722,70.556,66.111,60.833,37.5,42.5,46.389,48.889,51.389,56.389,91.111,70,68.056,C
