rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
2565,30,33.333,37.222,51.944,91.944,95.278,95,91.111,57.5,33.611,38.611,45.556,87.778,92.778,93.056,91.944,88.056,63.056,38.611,45.556,66.667,87.222,91.111,89.722,86.944,79.444,71.111,43.611,53.611,68.056,81.111,91.944,87.222,78.333,74.167,68.611,49.722,86.389,83.333,82.5,80.556,77.5,74.167,68.889,61.944,83.333,84.167,83.889,81.667,78.889,76.111,71.667,66.389,58.611,83.889,85,83.333,81.667,79.722,76.667,71.389,64.722,58.056,83.611,84.444,83.889,81.944,79.722,77.222,72.5,66.944,58.889,36.667,45.833,86.111,83.056,81.667,79.167,75.833,71.111,62.5,E
2566,65,73.611,79.167,86.944,90.556,91.944,91.667,84.722,46.944,59.167,69.722,85.556,88.889,90,91.667,92.222,92.778,88.611,59.167,76.111,92.5,94.167,95.278,92.5,93.889,93.333,90.833,68.333,89.722,92.778,94.444,93.611,92.778,95,93.889,93.056,87.222,92.5,94.167,94.167,92.5,92.778,93.333,92.778,93.611,86.389,92.5,93.889,93.056,93.056,93.611,94.167,93.056,92.222,91.389,94.444,94.722,93.333,93.611,93.889,94.167,94.444,93.056,91.389,94.722,95,93.333,94.722,95.556,94.444,95.278,93.333,91.389,95.278,61.667,93.333,94.444,95.278,94.444,93.611,79.167,F
2567,90.278,68.611,56.389,54.722,54.167,56.111,57.5,64.722,90,52.5,75.278,90.278,62.222,61.944,62.778,66.111,81.944,90,47.222,53.889,60.833,66.389,71.111,74.167,77.778,85.833,50.556,43.889,49.167,55.833,60.556,65.278,70.556,80.278,76.667,46.667,41.389,46.944,52.222,57.222,62.5,69.722,82.222,48.056,44.722,39.444,44.444,48.889,55,60.556,78.333,63.889,46.667,42.222,36.389,40.833,46.389,52.5,58.611,83.333,48.333,44.444,39.167,33.056,35.833,42.222,48.333,57.5,74.444,45.833,40.556,35.278,27.778,32.222,35.833,42.222,57.5,48.889,39.444,33.056,30.556,G
2568,32.5,38.611,41.389,43.611,45,47.5,48.889,52.222,65.833,41.389,45.278,46.944,48.889,51.389,53.333,55.278,71.944,48.889,57.5,52.5,52.222,53.611,54.444,55.278,60.556,50,45.278,85,64.167,58.889,59.722,59.444,62.222,75.556,48.056,41.944,51.667,70.556,65,62.5,63.056,76.389,50.278,45.833,40.556,47.222,72.222,70.278,69.167,68.611,61.389,47.5,42.222,38.333,42.5,50.556,75.833,71.667,84.444,48.889,42.778,39.167,36.389,39.167,46.389,73.056,74.444,67.5,45,40.278,36.111,32.222,34.444,40.556,62.222,80.278,48.333,39.722,36.111,33.611,29.722,H
2569,31.667,35,41.389,75,91.667,80.556,42.778,35.278,31.667,35.833,41.111,69.444,93.889,79.722,93.889,79.722,41.667,36.389,39.167,47.778,85.833,94.444,77.222,76.111,90.833,48.333,40,43.333,56.389,92.5,76.111,73.889,73.333,71.944,63.056,42.222,46.667,90.556,77.5,71.389,70,70,71.111,92.222,50.833,73.889,92.5,67.5,66.389,65.278,66.667,68.333,80.833,80.556,87.5,68.056,60.278,58.056,58.611,61.389,62.222,64.444,73.056,50.278,49.444,50.556,50.833,53.611,54.167,57.222,61.667,64.167,35,41.667,45.278,45.833,48.889,48.333,51.111,54.722,61.111,I
2570,41.111,50.278,89.444,94.444,95.556,94.722,95,95.556,95,91.111,95,96.111,96.111,95.556,95.833,95.278,94.444,89.722,93.889,95.833,96.111,96.944,97.778,96.389,96.111,95.833,91.111,62.222,66.667,69.444,72.5,75.278,77.778,81.389,83.056,87.5,49.722,58.333,63.611,68.611,72.5,76.944,80.833,82.222,81.944,45.278,51.944,59.167,64.722,70.833,76.944,80.278,80.556,43.611,41.667,48.333,55.556,61.944,69.722,78.889,79.444,45.556,39.444,38.333,44.167,51.667,60,77.778,60.278,46.389,40.833,34.722,32.222,38.611,46.389,58.333,76.944,46.389,40.278,35,29.444,J
2571,46.667,70.833,94.444,96.111,96.667,96.111,95,80.833,51.111,58.611,76.667,94.444,96.111,96.667,96.111,95,85.833,62.222,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,52.778,53.611,55,56.944,58.889,61.667,65.833,71.111,92.5,39.722,44.167,47.222,50.278,51.944,55,60,68.056,90.833,A
2572,89.167,91.111,60.833,42.778,38.333,35.833,33.611,30.833,28.889,63.611,92.222,91.667,55.556,44.444,40.278,37.5,34.722,31.389,44.444,90.556,91.111,59.444,49.167,44.167,41.111,37.5,33.611,39.722,52.222,89.444,88.333,53.611,48.056,43.611,40.278,37.222,36.667,41.389,53.056,76.389,87.778,51.111,47.222,43.333,39.167,35,38.333,42.5,68.611,91.111,78.889,50.556,46.944,42.222,32.5,35,38.333,42.222,52.778,80.833,54.722,50.278,45,30,33.056,35,38.333,41.111,47.778,81.111,57.5,48.611,28.056,30.278,32.5,34.722,37.778,40.278,45.278,87.222,63.611,B
2573,95,95.833,90.278,57.778,56.667,56.944,59.722,66.111,91.111,91.944,82.222,74.722,70.833,69.444,67.778,65,62.222,58.889,83.889,84.444,73.889,68.611,65,62.778,60.278,55.556,50.278,84.722,89.722,83.611,66.111,62.222,59.167,55.556,50.833,45.278,53.056,83.889,80.278,63.056,59.444,54.722,51.389,47.5,41.667,49.722,83.889,78.611,60.556,56.667,51.389,47.778,43.889,38.333,48.056,83.889,77.778,58.333,53.333,47.778,44.167,40.556,35.556,46.111,83.889,77.778,55.278,49.167,43.611,40,36.944,32.778,42.778,83.889,77.778,50.556,43.056,38.333,35.833,33.889,30,C
2574,68.056,55.556,52.222,51.389,50.278,48.611,48.333,48.611,46.667,86.389,64.167,61.667,62.778,72.778,74.444,61.389,61.667,79.444,89.722,93.889,71.944,73.889,96.944,96.667,81.667,93.889,61.944,50.278,93.333,96.111,96.667,96.944,95.833,92.778,58.333,50.278,43.333,50.833,85,73.611,69.722,66.944,57.222,50,44.722,41.111,46.111,79.444,71.389,64.722,56.389,50.556,44.722,39.722,35.833,41.389,46.111,64.167,58.889,51.944,46.944,41.944,36.389,30.556,34.167,41.944,55.556,57.222,47.5,41.389,36.389,33.333,26.944,33.056,37.5,44.444,58.333,44.722,37.778,32.5,29.167,D
2575,45.278,76.389,52.222,42.5,37.5,33.889,30.556,28.333,24.444,70.833,66.667,54.722,46.111,40.278,38.056,34.167,30,26.944,69.444,62.5,54.722,49.722,45.278,40.278,37.222,33.889,30.556,69.167,62.5,56.111,53.333,49.444,45,41.389,37.778,33.333,73.611,71.111,65.556,56.667,53.056,49.444,45.278,41.389,36.389,55,65.833,80.556,79.722,58.056,54.167,50.278,45.278,38.889,48.333,60.278,76.667,68.333,58.056,55.556,51.389,47.778,42.5,43.333,59.722,73.611,66.944,58.889,58.333,56.944,52.5,47.5,36.667,53.889,71.389,68.333,62.778,61.944,60.833,58.889,56.111,E
2576,87.222,95,96.667,96.111,94.444,85.833,45.556,37.222,32.778,60.833,86.667,95.556,96.667,96.667,95.556,92.778,60,37.222,58.611,91.389,95,95.556,96.667,94.722,95.833,91.944,55.556,68.889,92.778,93.889,93.611,93.889,95.556,95,93.333,88.611,90.833,94.167,94.722,93.889,94.444,94.444,93.333,93.889,90.278,93.056,93.056,93.889,94.722,94.444,92.778,94.444,95.278,92.778,94.722,94.167,94.167,95.833,96.111,93.889,94.444,95.278,93.056,92.5,94.722,95.278,95.278,96.111,95,95,95.833,92.778,50,90,95.278,96.389,96.944,96.944,96.667,94.167,66.944,F
2577,88.056,86.389,56.944,53.889,51.667,51.111,50.833,49.444,46.944,48.889,86.389,93.056,61.667,59.722,58.333,60.556,65,93.611,42.778,49.167,54.722,59.444,63.056,93.333,79.722,71.667,93.889,38.333,43.333,47.778,52.5,56.111,60,64.167,74.444,86.667,35.833,40,43.056,48.889,51.944,55.278,60,70,57.778,32.778,37.222,40,45.278,48.333,51.944,56.389,68.056,55.833,30,33.889,36.111,41.389,44.167,48.333,53.333,66.389,55.556,29.167,31.667,33.611,37.778,39.444,42.5,47.222,51.667,55,26.667,28.056,30.278,33.611,33.889,37.778,41.944,47.778,62.778,G
2578,91.389,86.389,56.944,53.889,53.056,51.667,54.444,55.556,61.111,84.444,94.444,65.833,61.389,60.556,59.722,60.556,63.056,72.5,82.5,91.667,88.611,65.833,63.889,65,65,68.611,79.444,78.333,73.611,90,70.556,70.556,68.333,68.056,75.556,48.333,70.278,65.556,75.833,76.389,74.167,72.778,88.056,78.889,43.889,59.722,62.222,63.333,79.167,76.667,74.722,83.889,46.667,41.944,48.889,56.111,61.389,87.5,78.333,92.778,78.889,43.333,39.722,41.389,48.889,55.833,74.167,81.667,83.333,44.722,39.444,36.389,35.556,41.944,49.444,69.444,89.444,49.722,39.722,35.556,32.5,H
2579,27.778,30.833,33.056,35.556,39.167,47.5,86.944,88.056,47.5,30.556,34.444,37.5,41.389,46.944,74.167,93.056,92.778,66.667,33.611,37.5,41.389,46.111,60.278,92.222,78.611,78.611,89.167,36.389,40.556,45.278,56.667,92.5,78.333,76.667,77.778,86.111,38.889,43.611,52.222,88.889,75,73.056,74.167,76.111,85.278,42.778,51.111,88.611,72.778,70.556,68.889,71.111,73.056,75,46.944,88.056,93.333,66.944,66.667,64.167,67.222,69.444,71.944,64.722,91.111,65.556,61.944,59.722,58.889,61.111,62.778,66.944,92.5,69.444,57.778,55.556,52.778,52.222,52.778,54.444,58.611,I
2580,38.333,48.611,89.444,94.167,96.111,96.389,94.444,85,38.611,56.389,92.778,94.444,94.444,94.444,94.444,93.889,89.722,51.111,92.5,95.278,93.889,94.722,94.167,95.833,94.444,93.333,83.333,93.889,95.556,95,96.667,97.222,96.667,96.111,96.111,93.056,51.944,56.389,57.778,60,61.667,64.167,74.167,90,90.833,41.944,45.833,50.278,53.611,56.667,58.611,77.222,80.833,70,37.222,39.722,43.056,47.222,50,52.5,56.944,61.667,65.833,33.056,34.722,38.056,41.667,43.333,46.389,51.111,56.111,62.5,29.722,31.111,34.167,36.667,39.444,41.111,45,49.722,58.611,J
2581,53.333,63.056,91.389,95.556,96.111,96.111,94.167,70.833,57.778,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,61.389,65.556,92.222,96.667,97.778,97.5,97.5,97.222,95.556,48.889,55.556,87.5,95.556,97.222,97.222,97.222,97.222,95.556,42.222,48.611,54.444,60.556,67.5,91.667,95.556,96.111,95,37.5,42.778,48.611,55.556,63.611,91.667,95.556,96.111,95,34.167,37.778,41.944,48.611,59.722,91.667,95.556,96.111,95,31.389,34.167,37.222,40.556,45.833,91.667,95.556,96.111,95,A
2582,94.444,96.111,96.667,96.111,95,84.444,57.222,48.333,41.667,55,75.278,94.167,95.556,95.278,88.056,66.389,58.611,53.056,46.389,70,94.444,96.389,96.944,96.667,96.389,88.889,80.833,41.667,47.778,61.111,77.222,93.889,95,93.889,82.778,76.111,38.889,43.889,49.167,71.111,93.889,95,93.889,85.278,78.056,36.944,40.556,44.722,67.778,94.444,96.111,96.667,96.667,95.556,34.722,37.778,41.111,44.722,54.167,65.556,91.667,95,94.444,32.222,34.167,37.5,40.278,43.611,56.389,85.278,90.278,89.444,30,31.667,34.167,37.222,39.722,43.333,59.167,68.889,91.944,B
2583,84.722,58.611,54.444,53.333,52.5,53.056,53.889,80,93.056,91.111,67.778,63.333,61.111,61.667,95.833,88.333,61.389,58.333,83.333,72.778,70.556,67.778,63.889,60,57.222,53.611,48.056,80,68.333,65,60.833,57.778,55.278,50.833,46.389,41.389,56.111,66.389,61.944,56.389,53.611,50.833,46.389,41.111,37.778,46.944,64.444,58.889,53.611,49.722,45.556,41.667,36.944,33.889,43.611,63.056,53.611,48.333,44.722,40.278,37.778,35,32.222,35.278,55,45.833,44.722,41.944,38.889,35.278,33.056,30,30.833,48.889,47.5,41.667,36.389,34.722,31.667,29.444,26.667,C
2584,65.833,53.333,52.778,54.722,57.222,80.278,95.278,95.833,94.722,89.167,67.5,63.889,63.333,70.278,93.333,69.167,67.222,64.444,59.167,89.444,77.778,74.167,70.833,67.222,64.167,59.444,51.944,44.722,54.444,75,70.278,67.222,62.5,58.611,52.5,46.667,40.833,46.944,73.056,67.222,64.444,59.167,54.167,49.722,43.611,38.333,43.611,46.944,75,62.5,55.833,51.111,45.556,40.556,33.889,40.833,45.556,79.444,61.389,54.444,47.222,40.833,37.222,30,34.444,39.167,45.278,56.944,50,42.5,37.222,32.778,25.556,29.444,33.611,40.556,63.611,44.444,36.667,32.5,28.333,D
2585,83.889,77.778,52.5,43.056,37.778,35,31.667,28.333,26.667,77.5,66.111,54.167,47.222,41.111,36.944,33.333,31.667,29.167,71.389,61.389,54.444,48.889,45,41.111,36.667,34.444,30.556,65.278,63.889,57.778,53.056,48.889,45.278,41.667,38.056,33.889,66.389,71.111,68.611,58.611,53.056,49.444,45.833,41.667,37.778,61.111,76.944,85.833,77.5,57.5,53.889,49.167,45.833,39.444,62.222,81.667,79.167,70.833,60,55.833,51.389,47.5,40.833,81.944,79.722,74.167,68.611,61.944,57.222,55,51.389,46.111,78.611,76.944,74.167,71.944,67.222,62.222,59.722,58.333,54.444,E
2586,31.111,35.833,43.611,67.778,93.333,95,92.222,77.222,65,36.667,43.333,53.056,73.889,93.333,95,92.222,78.611,61.944,41.389,50.556,88.333,95.556,96.667,97.222,96.111,95,80.556,46.944,87.778,95,96.667,96.389,96.389,96.667,95.556,89.722,85.278,94.167,96.389,95.833,94.444,95,95,93.611,88.611,92.222,93.889,94.444,94.722,94.167,93.333,94.444,94.722,92.222,89.722,93.889,95.278,95.833,96.111,94.722,95.556,95.556,92.5,73.889,94.167,96.111,96.667,96.389,96.944,96.389,94.722,85.556,40.556,75.278,94.722,96.389,96.667,96.111,94.167,66.944,41.111,F
2587,91.944,93.333,59.167,55,55.278,55.278,57.5,80.833,91.944,91.667,81.944,71.111,96.111,96.389,97.222,96.667,96.111,93.333,45.556,58.611,59.722,61.667,63.056,65.278,65.833,66.944,78.333,38.889,46.389,52.222,56.111,58.889,62.5,63.889,65.278,79.444,35.278,41.667,46.667,49.722,55,57.5,60.278,64.167,72.222,33.056,37.222,42.222,45,50.556,53.889,56.944,61.389,70.556,30.278,34.167,38.611,40.833,46.111,49.444,53.333,58.611,68.889,29.444,32.222,35.556,38.056,42.5,44.167,48.611,53.889,58.611,28.333,28.889,32.222,34.444,37.5,39.167,44.444,50.556,58.333,G
2588,55.278,49.444,47.778,49.444,50.278,49.722,51.944,75.278,55.833,67.778,59.167,56.389,56.111,55.833,57.222,78.056,78.889,49.167,87.778,66.389,61.944,61.667,61.944,64.167,77.778,50.278,45.278,86.389,68.056,66.389,65.278,67.778,78.611,50.833,46.667,41.667,76.944,71.667,68.611,67.778,68.056,56.944,47.222,43.333,39.444,56.944,72.778,71.111,71.111,81.389,48.333,45,39.722,36.944,48.889,73.056,73.611,87.778,60,45.833,41.667,38.056,35,44.167,73.889,76.667,81.667,46.667,42.222,38.611,35,31.944,38.611,49.722,80,49.167,41.111,36.944,33.889,30.833,28.333,H
2589,31.389,35.556,40.278,46.944,87.778,95,95.556,94.444,83.889,35,41.111,49.167,89.444,95.278,76.389,76.389,76.667,83.056,40.278,54.444,89.444,76.111,73.611,73.056,73.333,74.444,82.5,57.5,91.667,74.722,70.833,69.722,68.611,70.278,71.667,71.389,92.778,76.944,66.111,63.333,63.056,62.778,65.278,67.778,68.611,53.611,53.333,54.722,56.111,56.389,58.056,60.833,63.611,66.667,40.556,43.611,46.944,50,51.389,53.611,57.222,60.556,64.722,35.556,37.222,40.556,44.167,45.833,48.611,52.222,56.111,61.389,32.222,33.056,35.833,39.167,40.556,43.056,46.389,50.278,56.667,I
2590,90.833,94.722,96.667,96.667,95.833,96.944,96.111,91.667,88.889,92.5,95,95.556,95.556,95.833,96.111,95.278,91.389,88.611,56.111,90.833,95.556,96.389,96.944,96.389,96.944,89.167,80.556,44.722,50.278,55.278,58.889,62.222,76.667,75,72.222,73.056,40.278,43.056,47.5,52.5,56.667,58.611,63.889,68.056,70.833,36.389,39.167,43.333,47.222,51.944,54.167,59.722,64.167,68.889,33.056,36.389,40.278,43.611,49.167,52.222,56.944,61.389,64.444,28.333,31.944,35.278,38.333,42.778,47.778,53.333,60.556,68.056,26.944,28.333,31.111,34.167,36.389,40.833,47.5,56.667,79.444,J
2591,94.444,96.389,96.944,96.667,96.389,88.611,61.944,48.056,34.722,94.444,96.667,97.222,97.222,97.778,96.667,95,80.556,45.556,94.444,96.667,97.222,97.222,97.778,96.667,95,80.556,51.944,51.111,75.556,94.444,96.111,96.667,96.111,95,80.833,57.222,43.333,50,60,77.222,93.889,95,93.889,85.278,65,39.167,44.444,49.722,71.944,94.444,96.111,96.667,96.667,95.556,36.111,40.278,44.167,49.167,63.611,70.556,94.167,95.833,95,33.611,36.667,40.278,43.889,49.167,61.944,91.667,95,94.444,30.833,33.333,36.111,39.167,42.5,45.833,91.667,95,94.444,A
2592,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,94.444,96.667,96.667,96.667,96.667,93.333,70,65,58.611,94.444,96.667,96.667,96.667,96.667,93.333,66.111,58.611,50.278,94.444,96.667,96.667,96.667,96.667,93.333,62.778,52.5,43.889,94.444,96.667,96.667,96.667,96.667,93.333,59.722,43.889,36.944,93.611,95,88.056,65.278,59.167,54.167,40.278,36.944,33.056,B
2593,94.167,94.167,60.833,57.222,56.944,56.667,59.444,92.778,93.611,86.944,95.278,97.222,94.722,63.889,65.833,71.389,95.556,90.556,53.333,91.389,93.611,82.222,78.056,71.944,69.444,61.944,52.5,47.222,54.722,87.5,83.333,75.556,65.833,61.111,54.722,49.167,44.722,50.556,85.556,90.556,79.167,62.778,57.222,51.944,46.111,43.056,48.333,54.167,85.556,90.556,59.722,54.167,48.611,43.889,40.278,45.278,51.389,65.278,89.444,57.222,51.389,45.556,40.833,37.222,41.667,48.611,63.611,89.444,55.833,48.056,41.944,37.5,33.056,36.944,43.333,62.5,89.444,54.444,42.778,36.667,33.056,C
2594,45,48.889,51.111,53.333,55.833,66.111,93.611,69.167,93.333,92.778,62.778,59.722,59.444,78.611,71.389,67.5,63.056,56.389,88.611,93.333,86.667,75.278,71.389,67.5,61.389,56.389,50,48.056,58.333,85,72.5,68.889,61.111,55.278,49.722,43.889,38.056,48.056,51.944,67.778,64.444,56.389,50.278,44.444,39.444,32.5,38.889,45.278,58.611,58.611,52.778,44.444,39.722,34.722,28.611,32.778,38.056,45.833,56.667,48.611,39.722,35,31.667,24.722,29.167,31.944,35.556,56.111,37.5,33.056,31.111,29.444,23.333,25.833,28.889,30.556,28.056,31.667,34.722,32.5,28.611,D
2595,47.222,81.667,73.889,47.778,40.278,35.556,32.5,30,25.833,77.778,73.056,60.278,50.278,43.056,39.167,35.556,31.667,29.722,72.778,67.5,59.167,54.167,48.889,43.611,38.889,36.667,32.222,76.389,71.389,63.889,56.389,50.556,46.667,42.5,38.889,34.722,65.833,88.056,71.667,68.056,59.444,52.222,47.222,42.778,37.778,59.444,71.111,83.333,86.111,82.5,54.722,50.833,46.389,40.556,58.611,72.778,82.222,80.556,71.667,58.611,53.889,49.722,43.611,70.278,83.333,81.944,76.667,70.833,62.778,56.389,52.778,47.222,77.222,82.778,80.278,76.389,71.667,66.944,61.111,58.056,53.889,E
2596,36.667,79.167,95.556,96.667,97.222,96.944,95.833,88.611,52.5,63.889,93.611,96.389,96.389,96.667,97.222,96.389,95.278,90.556,62.778,91.111,94.444,95,96.667,95.833,95.556,96.111,92.5,93.056,93.889,94.444,94.722,95,94.167,93.889,94.167,93.056,95,93.611,93.056,94.444,93.056,92.5,93.056,93.889,92.778,95,93.889,93.333,93.889,92.778,92.778,92.5,93.056,92.222,78.333,92.5,93.889,93.889,93.889,94.167,94.167,94.722,93.611,44.722,91.389,94.167,94.167,95.556,94.722,95.278,95.278,92.778,36.389,45.833,89.722,94.444,94.444,95,94.722,94.444,80.556,F
2597,90,69.444,56.111,52.5,52.222,51.944,50.833,53.333,76.667,67.222,93.889,95.556,71.944,60.278,60.556,62.778,71.667,92.778,43.056,50.556,56.111,60.833,94.167,78.611,70.278,76.111,94.167,40,43.056,48.889,52.778,55.833,57.778,61.944,65.556,67.778,37.5,39.444,43.889,48.056,51.944,53.889,58.611,61.667,63.889,35.278,36.389,40.556,43.889,47.778,50,55,58.611,61.111,33.333,33.611,36.667,40,42.778,45.556,50.278,54.444,58.611,31.389,31.111,33.056,35.833,37.5,40.833,45,49.444,55.278,29.444,28.611,30,32.778,33.611,36.111,40,44.444,50.833,G
2598,31.111,37.5,41.111,43.889,45,47.222,50.556,57.222,85,39.722,45.833,48.056,48.889,51.667,53.056,57.5,72.222,53.056,90.556,61.111,56.944,56.111,56.389,60,75.833,59.167,46.389,93.056,73.611,66.667,64.444,65.278,65.556,88.611,48.889,43.889,93.611,78.611,73.333,71.389,70,90,52.778,45.833,41.111,93.611,80.833,77.222,75.278,95,80,46.944,43.056,38.889,89.722,81.944,78.889,92.778,85.556,48.056,44.167,39.444,36.389,65.833,90,81.667,90.278,49.722,44.444,40.833,36.667,33.889,53.889,85.556,90.556,54.444,44.444,39.444,35.833,33.333,29.722,H
2599,28.889,32.778,35.833,39.444,42.778,48.889,86.667,92.222,83.333,33.056,37.5,41.667,45.556,51.944,77.5,94.167,95.278,92.5,37.222,41.389,46.389,75,93.889,95.556,77.778,78.333,95.556,41.667,47.5,62.222,93.333,95.833,74.167,75.556,76.389,76.944,53.889,90.556,95,75.556,71.944,70.278,72.778,73.333,73.056,91.389,93.889,71.111,68.056,66.667,65.833,68.333,70,70.556,95,74.444,62.5,60.278,59.444,59.167,61.111,63.611,66.667,51.667,50.278,50.278,51.944,52.222,53.611,56.111,59.722,64.167,39.167,41.389,43.611,46.111,46.389,48.056,50.833,54.167,60,I
2600,87.778,93.889,95.278,94.167,90.833,56.111,42.222,36.944,32.778,87.222,92.5,93.611,93.056,92.5,79.444,49.444,43.611,37.5,45.278,72.5,92.222,92.778,91.944,88.611,56.667,49.444,43.611,40.833,46.389,52.222,58.611,88.333,91.389,63.611,56.667,50.278,35.833,41.667,45.833,51.667,57.5,64.444,74.722,88.333,59.167,33.611,36.944,40.278,43.333,50.556,56.111,72.222,62.5,58.889,30.556,33.889,36.389,40.556,41.944,45.833,59.167,48.889,47.222,28.056,30.556,33.611,37.778,39.722,42.778,46.944,42.5,38.889,23.889,26.944,29.167,32.5,37.778,46.111,55.556,41.667,30.833,J
2601,94.444,96.667,96.667,96.667,96.667,93.333,66.111,51.944,43.333,94.444,96.667,96.667,96.667,96.667,93.889,70.556,62.222,55,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,60.833,65.556,71.667,95,97.222,97.222,97.5,96.944,95.556,45.833,55,65.833,92.222,96.111,96.667,97.222,96.667,95.556,A
2602,94.444,96.111,96.111,96.111,93.333,55.278,39.722,33.889,30.833,61.111,91.667,95,95.556,92.778,57.222,47.5,40.556,35.556,50.278,91.667,95,95.556,92.778,58.611,51.389,45.278,39.444,43.611,55.833,76.111,92.778,91.667,64.722,53.889,48.611,42.778,40,46.389,69.722,93.889,95,93.889,80,51.389,45.833,36.944,41.944,48.611,64.722,90.556,92.778,79.444,54.167,48.333,35,38.889,42.222,54.722,90.556,93.056,86.111,63.333,52.5,32.5,35.833,39.444,43.333,59.444,78.889,94.167,92.222,62.222,30,32.5,35.556,38.611,42.778,71.389,93.333,93.611,70.556,B
2603,28.611,36.389,43.333,47.778,50.278,52.222,56.389,78.056,91.111,31.667,73.056,56.111,55.556,56.944,58.889,79.167,86.389,57.5,48.333,91.944,95.556,96.111,95.278,87.222,56.667,52.778,46.111,49.722,88.056,66.944,59.444,56.667,53.611,50.556,46.111,41.111,52.222,80.833,57.778,55.278,52.222,48.889,46.389,41.389,38.056,66.667,78.333,55,51.667,48.611,45.833,41.944,38.333,34.722,80.833,55.278,51.944,48.056,44.722,41.944,37.5,34.167,30,74.444,51.944,47.5,42.778,38.889,37.222,33.333,30.833,26.944,50.556,43.889,38.889,37.5,35,32.5,30.833,28.889,26.389,C
2604,44.167,48.056,49.167,50,50.556,52.222,54.444,61.389,89.722,92.778,61.667,58.056,58.611,80.556,96.389,94.167,65,86.389,74.722,93.056,91.667,66.667,64.444,61.944,58.611,54.167,45.833,58.889,66.389,64.722,61.667,59.444,55.278,51.389,46.389,41.389,58.889,64.444,62.222,58.611,55.556,51.389,46.944,41.667,37.222,57.5,62.5,59.167,54.444,51.667,47.222,41.944,37.778,34.167,57.5,60.833,56.111,50.278,46.111,42.222,38.056,34.167,31.667,42.222,56.111,51.667,46.389,42.5,38.056,35.556,31.944,30,43.056,55.278,48.056,42.222,36.667,33.333,30.833,28.611,26.944,D
2605,79.167,70.556,53.611,43.889,38.333,36.111,32.778,30.556,27.5,75.556,68.056,56.667,49.722,44.444,39.722,35.833,34.167,30.278,76.111,71.111,64.167,56.944,49.444,45,40.556,37.222,33.333,72.222,90.833,94.722,93.333,78.889,50.556,46.944,41.944,37.778,61.389,85.278,84.167,78.056,67.778,54.444,49.444,44.722,40,58.889,81.944,80,75,68.611,60.278,52.5,48.333,44.167,59.722,80.556,79.167,75,70.833,64.722,58.889,53.611,49.444,61.389,79.444,78.333,75.556,72.5,68.056,65,61.667,58.889,37.778,85.556,77.778,75.833,73.611,70.833,71.944,71.389,91.111,E
2606,31.944,38.056,54.167,91.667,95,95.556,92.778,56.944,41.111,38.056,57.5,93.333,95.556,95.833,96.111,92.778,62.5,49.444,49.722,89.722,94.722,95.833,96.389,96.667,95.556,92.222,57.778,77.5,94.167,95.556,96.944,96.389,96.667,96.667,94.722,85.833,92.5,94.167,96.389,95.556,95,95.556,95.833,95.833,93.611,95,94.444,94.722,95.833,95.556,94.167,95.833,95.833,93.889,95,95,95.833,96.389,96.667,95.278,95.556,95.833,93.333,94.167,95.833,96.667,96.944,97.222,96.667,96.111,95.556,92.5,91.667,95.556,96.667,97.778,96.667,97.222,96.667,94.444,80.556,F
