rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
4848,40.278,55.278,96.944,98.333,98.333,98.333,98.333,96.944,46.389,95.556,97.778,98.889,98.889,98.889,98.889,98.611,97.222,90.278,96.667,97.778,98.889,98.889,99.444,98.889,98.333,97.778,96.667,95.833,98.333,98.889,98.889,99.444,98.889,98.333,97.778,96.111,46.111,58.333,97.222,98.333,97.778,74.444,76.944,97.778,87.778,39.167,46.111,52.778,57.5,61.111,67.5,73.056,94.444,86.667,35.556,40.556,45.833,50.833,55,62.222,70.833,95,86.667,32.222,36.111,40.833,44.722,49.167,55.556,71.944,95.278,62.5,28.889,32.222,35.833,38.611,41.667,46.389,90,95.556,43.889,H
4849,62.5,53.611,49.444,46.389,42.778,42.222,39.722,35,30.833,67.222,60.833,56.111,52.778,49.167,48.333,45.833,40.556,36.667,67.778,63.611,60,56.944,55.833,55,53.611,52.5,52.222,82.778,96.111,98.056,98.333,96.667,64.444,62.778,60.556,57.5,91.667,91.944,69.722,63.333,60.278,56.667,53.611,48.333,42.5,92.5,94.444,66.389,59.722,54.167,51.389,48.333,42.778,37.5,91.944,93.889,63.611,55,51.389,46.111,43.611,38.333,33.611,92.5,93.889,56.667,49.167,45.833,40.556,38.889,34.167,30,79.444,92.222,46.944,42.778,38.889,37.5,33.333,31.111,27.778,I
4850,29.722,32.5,36.667,39.167,43.333,49.444,89.444,90.278,61.667,32.5,37.222,39.722,45.278,50,56.389,90.556,64.722,55,35.833,40.278,46.389,49.722,55.278,63.889,90.833,62.222,53.333,39.167,45.278,51.389,54.722,60.556,67.5,77.5,75.556,51.667,44.444,51.667,58.056,62.5,66.111,71.944,77.778,92.5,50.556,94.444,97.5,98.333,97.778,98.056,81.111,80.556,88.611,50.556,97.222,97.222,89.444,89.167,90,98.333,88.333,86.389,48.056,53.889,66.667,79.444,88.056,91.389,97.222,91.389,95,34.444,40,51.667,89.167,97.222,98.056,97.222,92.778,38.056,28.611,J
4851,33.056,38.333,45,91.944,97.222,98.333,97.778,96.389,40,37.778,45.556,95.833,98.333,98.333,98.333,98.333,97.222,51.667,43.056,91.389,98.056,98.611,98.333,98.333,98.333,96.389,55,90,97.222,97.778,98.889,98.333,98.889,97.778,97.5,92.222,96.111,97.778,98.056,98.889,99.444,98.889,98.333,97.778,96.111,96.111,97.778,97.778,98.333,99.444,97.778,98.333,97.778,95,96.389,97.778,98.056,98.333,98.333,97.778,97.778,96.389,65.278,96.389,97.778,98.889,98.333,98.889,98.056,96.667,56.667,36.111,94.444,97.5,98.333,97.778,96.944,52.5,44.722,37.222,30.833,A
4852,91.944,90.278,93.056,77.778,45.278,40.556,36.667,33.611,29.167,93.611,87.5,81.389,70,56.667,47.778,41.944,37.5,31.944,63.611,79.167,94.722,96.667,67.5,56.389,48.056,43.056,36.667,60.278,70.278,77.778,82.778,86.389,89.722,93.333,47.778,40.556,60.278,69.444,77.778,83.056,85.556,88.611,89.722,92.222,47.5,63.611,77.5,81.944,85.833,88.056,89.444,90.833,94.722,95.556,96.667,98.333,98.333,98.889,99.444,98.889,98.611,93.333,96.667,96.667,97.778,98.889,98.333,99.167,98.333,98.056,97.5,92.222,86.667,97.778,98.333,98.333,98.333,98.333,97.222,62.5,38.333,B
4853,95,95,55,46.944,42.222,37.778,33.333,30.278,28.056,59.444,95.278,95,56.667,50.833,44.444,37.778,33.889,30.556,52.222,61.389,74.722,88.889,96.389,58.889,44.722,36.667,33.333,48.611,57.5,65,72.222,77.778,82.222,94.722,41.111,35.278,46.111,54.722,63.056,69.444,75.278,80,93.611,54.722,39.444,42.5,52.222,61.389,70.278,76.944,93.611,90.833,57.5,45.556,38.611,48.333,64.167,78.611,95.556,84.444,72.778,61.111,50.556,31.389,38.333,93.889,97.778,98.056,97.222,78.333,73.333,57.222,27.5,29.722,36.667,46.667,50,51.944,56.111,95.278,95.556,C
4854,49.722,51.944,55.278,58.333,88.056,96.944,95.833,46.944,33.056,96.111,63.889,63.611,67.778,91.389,96.667,96.389,93.611,40,81.944,74.167,71.111,74.444,93.056,96.111,96.389,96.667,51.111,49.722,79.722,78.333,78.611,83.056,98.056,96.111,95.833,86.944,43.333,87.778,82.778,81.944,84.722,92.5,97.5,96.667,94.444,38.333,45.278,94.167,83.611,86.667,87.5,97.222,95,93.611,34.167,38.611,49.722,88.056,88.333,89.722,90.556,96.944,93.611,31.667,35,38.611,76.111,88.333,90,90.556,93.056,87.778,28.611,31.944,34.444,36.944,44.444,94.722,96.667,91.944,37.778,D
4855,97.222,98.333,98.889,98.889,98.889,98.889,97.778,95.278,42.778,96.667,97.222,98.056,98.333,99.444,97.222,98.889,97.222,96.667,95.833,97.778,97.778,98.333,99.444,98.056,98.056,97.5,94.444,61.111,96.111,98.333,98.333,98.333,98.889,98.056,93.056,56.667,51.667,61.944,70.556,93.056,97.222,97.778,95.556,65.556,51.944,47.5,57.222,66.667,76.111,93.889,96.944,95.556,71.389,48.889,42.5,53.056,65.833,96.667,97.222,98.333,97.778,95.556,45,36.944,46.944,91.111,96.111,97.778,98.333,96.111,91.111,35.556,31.944,36.667,91.667,97.222,98.333,97.222,92.778,36.944,30,E
4856,72.778,97.5,97.778,98.333,97.778,97.222,61.944,46.944,35.278,95.833,98.333,98.889,98.889,98.889,98.889,97.778,97.222,87.5,96.667,98.056,98.889,98.611,99.167,98.333,98.056,97.222,90.833,96.944,98.333,98.889,98.056,99.444,97.5,97.778,82.5,95.833,97.222,98.333,98.333,97.778,98.333,95.278,81.111,74.167,63.611,97.222,98.333,98.333,98.333,97.778,93.889,79.444,71.944,61.111,96.111,98.333,98.333,98.333,97.778,93.889,81.667,75.556,63.056,48.889,96.944,98.333,98.889,98.889,98.889,98.889,98.056,95,35,43.333,95.833,98.333,98.333,98.333,98.611,97.778,89.444,F
4857,44.167,49.444,50.556,54.167,58.889,93.611,91.389,47.222,36.389,97.222,60.278,60.278,61.667,97.5,96.111,70.833,53.611,43.611,97.222,73.333,78.056,97.778,98.333,95.556,73.056,62.5,49.167,95,80.833,95.278,98.333,98.889,97.222,97.5,97.222,87.222,93.889,87.222,92.778,97.5,98.889,98.333,97.222,97.778,95.556,50.556,96.111,93.056,94.722,97.778,98.333,96.944,97.5,95.833,41.667,92.222,92.778,96.667,96.111,98.056,98.333,96.667,87.222,37.222,46.944,97.222,95.833,96.667,97.222,98.333,95.556,42.222,32.222,36.944,62.222,96.667,97.778,97.222,92.778,41.111,33.889,G
4858,60.278,96.667,97.778,98.333,97.778,97.222,59.167,45,36.944,96.389,98.333,98.889,98.889,98.889,98.889,97.778,95.278,47.222,97.222,98.333,98.889,98.889,99.444,98.889,98.889,98.333,96.111,52.778,60,62.222,67.222,71.111,79.167,91.389,65.278,53.889,44.167,52.5,56.667,62.222,66.667,87.5,72.222,56.944,48.333,39.722,46.944,51.111,57.778,63.056,92.778,68.056,53.611,45,35.833,41.944,46.111,52.5,59.722,92.778,65.833,50,41.389,32.222,37.778,40.833,46.111,55,92.222,57.778,45,36.944,28.889,33.056,35.278,39.444,44.722,92.778,63.333,37.5,31.389,H
4859,39.167,86.111,91.667,60.278,51.944,46.667,43.889,38.611,33.056,46.944,93.056,80,68.333,60.556,56.389,52.778,47.5,39.444,86.667,96.944,79.444,73.611,70,98.889,98.889,98.056,95.556,93.889,97.5,98.889,98.333,97.778,68.889,82.5,60.833,53.611,95,95,86.667,78.056,66.667,59.444,54.444,49.167,41.944,96.667,97.778,97.222,91.389,59.167,52.778,48.333,43.889,37.5,96.667,97.778,97.222,90,51.667,46.944,43.333,39.444,34.444,96.667,97.222,96.111,50,45.833,41.944,38.889,35.278,31.389,95.278,95,47.5,42.778,40,37.5,34.722,31.111,28.333,I
4860,31.389,36.389,39.444,45.556,51.944,76.667,90.556,43.333,34.722,36.111,41.389,48.889,53.333,60.833,71.389,91.944,51.111,41.111,42.222,51.111,58.333,61.944,66.944,74.167,81.944,90.556,45.833,95,97.778,97.222,98.611,74.444,77.5,81.389,95.833,61.111,96.944,97.222,90.278,86.111,98.611,82.222,83.889,85,96.667,97.222,97.222,79.444,80.833,93.056,91.111,86.389,87.222,93.611,51.111,61.944,69.444,79.167,88.611,96.389,90,89.167,95.556,41.944,50,61.389,90.278,96.389,98.056,93.056,97.222,87.778,34.444,41.111,51.389,95.278,97.778,97.778,95.833,50.278,34.167,J
4861,29.722,33.611,36.667,40.278,44.444,58.611,95.833,96.111,50.556,33.611,37.778,41.667,48.333,95,94.444,86.389,71.111,53.056,36.667,42.222,64.722,97.222,97.778,98.056,96.389,79.167,55.278,40.556,64.444,97.778,98.611,98.333,98.056,98.611,96.389,71.389,71.667,96.944,97.5,98.333,98.056,98.056,97.5,97.778,95.556,95.278,97.5,97.778,97.222,98.889,96.389,97.5,97.5,95.833,96.111,96.667,97.5,97.5,97.5,97.5,97.222,95.556,47.222,96.111,97.5,98.333,96.944,98.889,96.944,94.167,43.611,36.389,94.444,97.5,98.333,97.778,96.944,51.389,40.833,36.389,31.389,A
4862,33.056,38.056,94.722,97.222,97.222,80.556,40.278,34.722,30.833,38.056,48.333,93.056,86.111,82.222,70.278,48.889,41.111,34.167,43.333,53.333,67.222,93.333,89.444,67.778,55.278,46.111,39.444,47.778,56.667,66.111,74.722,86.944,94.722,62.5,51.389,42.778,51.111,59.444,68.889,75.556,80.278,84.722,91.667,93.611,47.778,56.389,67.778,73.889,79.444,83.056,85,87.778,89.444,93.611,96.667,98.333,98.333,98.889,99.444,98.333,91.111,90.278,96.111,96.667,97.778,98.889,98.611,99.167,98.333,98.056,96.944,61.667,94.444,98.056,98.333,98.333,98.333,96.667,53.611,42.222,33.611,B
4863,93.333,60.833,50.278,45,41.111,37.222,32.222,30,27.5,62.778,93.333,92.222,53.611,48.611,43.333,36.944,32.778,30,59.444,67.222,76.667,88.333,95,54.722,43.611,35.833,32.778,58.056,66.111,72.778,78.056,81.944,89.722,95,40.833,34.722,58.889,66.111,72.778,76.389,80.833,83.333,93.333,54.722,39.444,61.389,69.444,74.167,78.333,81.944,93.611,79.722,57.5,45.278,67.778,76.111,80,96.389,93.056,84.722,76.111,61.667,50.556,97.222,63.889,59.444,98.611,98.611,98.056,80.833,83.056,57.222,40.278,45.278,47.222,49.444,50.556,51.667,54.722,93.889,95,C
4864,90,73.333,59.167,52.778,51.111,46.389,45,40.556,31.944,90.833,74.167,66.944,61.111,58.889,55.278,54.444,51.944,48.056,92.5,75.278,71.944,66.944,66.667,64.167,77.778,97.222,96.667,94.444,78.611,76.111,73.056,73.611,97.778,98.333,97.778,96.667,88.889,80.556,79.167,77.5,83.333,97.778,98.333,97.778,95.278,82.222,82.5,81.389,81.944,87.778,97.222,96.944,97.222,87.778,94.722,83.056,83.056,85.833,89.444,95.833,97.5,95.833,42.5,51.389,83.889,86.667,87.222,90.278,96.389,95.833,56.111,35,36.667,55,96.667,97.778,97.778,95.833,49.167,36.389,31.389,D
4865,31.111,35.278,89.444,97.778,98.056,98.333,97.778,97.778,84.444,35.556,44.167,91.944,96.389,98.889,97.222,96.944,98.333,95.556,41.111,49.444,94.444,98.333,97.5,96.944,98.611,96.389,91.667,45,53.333,95.556,98.056,98.333,98.056,98.056,93.056,58.611,48.611,58.056,74.444,96.667,97.222,95.556,79.444,69.444,56.667,52.778,90.278,97.778,98.056,98.333,97.5,97.222,73.611,56.389,94.167,97.5,97.778,98.889,98.333,98.889,97.5,97.222,86.667,96.667,98.056,98.611,98.056,98.889,97.5,97.5,93.333,36.111,97.222,97.778,98.333,97.778,95.833,50,43.611,37.778,28.611,E
4866,32.778,39.167,50.278,97.222,97.222,98.333,97.778,96.944,48.056,38.889,95.278,98.333,98.889,98.333,98.611,98.889,97.778,96.111,86.667,97.222,98.611,98.333,98.056,98.611,97.222,86.667,87.778,95.556,98.333,97.5,97.778,98.056,93.889,67.222,60.556,49.167,96.389,96.944,97.778,95.556,74.722,68.056,61.111,52.222,45.556,95.833,96.111,96.667,76.111,72.5,65.278,56.389,49.444,42.222,96.111,96.667,95.556,77.5,73.056,63.056,53.056,45.278,38.333,94.167,96.667,95.833,82.778,77.778,65,48.056,39.722,33.333,39.444,95,97.778,98.333,97.222,93.333,38.056,33.333,29.722,F
4867,36.111,41.389,45,47.778,51.667,59.444,69.167,48.056,36.667,50,51.111,52.778,55.556,58.611,63.333,73.056,60,48.611,65,60.556,59.722,60.833,65.278,68.611,80,73.611,95.278,85.556,68.611,66.111,67.222,70.833,71.389,87.5,90.833,92.222,45.556,72.5,71.389,71.111,73.056,75.278,91.111,89.167,82.222,40.278,80.556,74.444,72.778,71.944,74.722,79.444,91.111,85,35.278,41.944,86.667,75.833,76.667,75.556,79.722,86.944,51.944,31.944,36.111,42.5,77.5,77.5,78.889,81.111,86.111,37.5,28.889,32.222,35.833,40.556,93.056,84.167,84.444,54.722,32.222,G
4868,34.167,46.111,96.944,98.333,98.333,98.333,98.056,97.778,84.167,80.556,97.222,98.333,98.889,98.333,98.889,98.333,97.222,87.222,95.556,97.778,98.889,98.611,98.889,98.056,97.778,97.222,86.944,96.111,98.056,98.889,98.889,98.889,98.889,97.778,96.667,57.222,97.222,97.778,98.889,98.889,98.889,75.278,97.778,97.222,60.556,45.833,93.889,61.389,61.389,62.222,67.222,94.444,96.667,87.222,38.056,43.889,48.611,53.056,56.111,60.556,78.333,95.833,86.944,33.611,38.333,42.778,46.111,49.722,53.056,64.722,96.111,95.556,29.722,33.056,36.944,40.556,42.778,45.278,50,76.944,94.722,H
4869,86.667,58.056,51.667,47.222,45,42.5,40,35.833,31.111,86.111,64.167,58.611,54.722,53.333,48.889,46.944,41.944,35.278,87.5,67.778,63.611,59.722,60.278,55,54.167,53.056,50,76.389,70.278,68.889,73.333,98.889,97.778,82.778,87.5,56.944,95.556,96.667,93.056,65.833,61.667,57.778,54.167,48.611,41.389,95,95.556,90.833,59.722,55,50.278,46.667,41.667,36.389,93.889,94.167,72.778,53.611,48.611,45,42.222,37.222,33.889,93.611,93.333,55.278,46.944,42.778,40.556,38.333,33.611,31.111,95.556,83.333,45,41.389,39.167,36.944,33.333,31.111,27.778,I
4870,29.167,33.611,37.778,41.944,45.556,48.333,55.556,69.167,91.667,32.222,38.889,44.167,47.222,53.056,56.389,62.5,70.556,91.111,35.833,47.222,53.611,55.833,60.556,63.056,67.5,72.778,93.333,90.278,97.222,97.5,70,68.611,69.167,72.5,75,94.167,73.889,93.889,96.944,98.889,74.722,75.556,76.111,85,86.944,96.389,97.778,98.056,98.056,98.333,78.889,79.167,96.944,45,97.222,96.944,98.889,77.5,79.722,97.5,81.944,77.778,40,97.222,96.944,64.444,67.222,74.444,97.778,93.889,41.944,35.278,41.389,47.778,50.556,55.833,67.5,91.111,41.944,34.167,29.722,J
4871,32.778,40.556,96.944,97.778,98.333,97.778,97.222,65.833,38.056,41.389,66.944,97.222,98.333,98.333,98.333,98.333,95.833,47.5,80.278,97.222,97.778,98.889,97.778,98.889,98.611,97.222,90.278,94.444,97.778,98.333,98.889,99.444,98.889,98.056,97.778,95.833,95,97.778,98.333,98.889,99.444,98.333,98.333,97.778,95.833,95.278,97.778,98.056,98.889,99.444,98.889,98.333,97.778,94.444,96.667,97.778,98.889,98.889,98.611,98.889,97.778,96.667,52.222,95.278,98.333,98.889,98.333,98.889,98.333,96.111,46.944,35.833,43.611,94.722,97.778,97.778,97.222,86.667,42.5,36.389,31.389,A
4872,33.333,39.444,55,95,60.556,46.389,40.278,36.111,31.389,39.167,46.111,57.222,90.833,93.611,55.833,47.222,40.833,35.833,43.056,51.111,59.444,68.889,78.333,87.5,92.5,47.5,40,45.833,53.611,61.389,69.444,74.722,80.278,84.167,92.222,46.667,49.444,58.056,64.444,71.389,76.667,80.278,83.889,85.833,94.444,55,64.722,71.111,75,79.722,81.667,84.167,86.111,93.611,96.389,98.333,98.611,98.889,98.611,98.889,98.333,88.333,87.778,96.667,98.056,98.889,98.056,98.889,98.889,97.222,90.556,39.167,86.667,97.222,97.778,97.778,94.722,50,45,36.667,31.667,B
4873,93.333,97.222,97.778,96.667,63.889,45,38.611,33.056,29.722,94.722,94.722,91.111,88.611,82.222,53.333,44.444,37.778,32.778,65.556,94.722,93.056,83.611,73.889,61.944,52.5,43.333,35.833,58.889,68.611,81.389,84.722,96.667,70.278,64.444,52.778,39.167,57.5,65.833,73.611,78.889,82.778,85.833,88.333,95,46.111,58.056,66.111,73.333,78.056,81.389,84.444,92.222,95.278,51.944,61.111,69.444,74.722,79.167,94.444,95.556,84.167,72.778,55.278,68.889,75.833,95.833,95,90.833,86.111,81.667,73.611,60.556,96.389,98.333,98.889,98.889,99.444,98.889,98.889,98.333,96.667,C
4874,94.722,93.889,87.222,55,48.889,43.611,38.056,33.333,29.722,91.944,87.222,78.611,67.222,68.056,95.278,48.056,38.889,33.611,89.444,86.944,83.611,97.5,98.889,97.5,97.222,67.778,37.5,97.222,88.889,89.167,98.333,98.333,97.5,97.778,96.944,61.389,96.111,90.833,92.778,98.333,99.444,97.778,98.333,97.778,95,92.778,92.5,95.278,98.889,99.444,98.333,98.056,97.778,95.556,80,96.944,95.278,98.889,98.333,98.889,98.889,97.778,94.444,37.5,86.944,97.222,98.056,97.778,97.5,98.333,95.556,46.667,31.944,37.222,46.944,95.556,97.778,97.778,95.556,46.389,34.167,D
4875,93.333,97.778,98.889,98.889,98.611,98.889,98.333,96.944,52.222,96.389,97.778,98.333,98.333,99.444,97.222,98.333,97.5,96.667,96.667,97.778,98.889,98.333,99.167,98.333,98.333,97.5,93.056,86.944,97.778,98.333,98.333,98.056,97.778,80.833,64.444,53.611,64.444,76.111,96.667,97.222,96.111,76.389,68.056,58.889,49.167,66.944,96.944,97.778,98.333,97.5,94.444,67.778,54.722,45.556,95,98.333,97.778,98.333,98.889,97.778,92.222,51.667,40.278,96.667,98.333,98.889,97.778,98.889,97.222,95.556,44.167,35.278,96.389,98.333,98.333,98.333,98.333,97.5,73.889,34.444,30.556,E
4876,32.222,36.389,44.722,91.944,96.667,98.333,97.778,96.667,61.111,36.944,51.944,97.222,98.333,97.778,98.333,98.333,96.944,51.667,52.5,96.111,96.944,97.778,97.222,97.778,85.556,61.389,48.889,93.889,97.778,97.222,97.222,97.778,93.056,62.5,53.889,46.111,96.667,96.389,97.778,96.667,95.278,66.667,58.611,50.556,45.278,95.833,96.944,97.778,95.556,73.889,65.556,56.944,48.611,42.778,94.722,97.222,96.389,87.778,76.389,67.5,55.833,46.944,37.778,86.389,96.667,96.389,83.889,81.389,77.222,55.556,41.944,33.611,35,51.389,96.667,97.778,97.778,96.667,64.444,32.778,29.722,F
4877,32.222,38.056,45.556,91.111,86.111,50.556,41.389,35.833,31.667,38.333,44.444,53.611,94.722,93.333,58.611,49.167,42.778,36.389,43.056,50.278,58.889,95.278,96.667,68.889,61.111,48.889,40.833,47.778,56.111,63.889,88.611,96.944,98.056,97.778,96.111,46.944,54.722,62.5,68.333,78.333,86.944,92.778,94.722,94.444,92.778,96.111,70.833,73.333,78.333,84.444,86.944,90.833,92.222,95.833,96.111,97.778,81.111,82.778,86.111,88.056,90,91.111,96.667,49.167,90.278,97.222,98.611,87.778,88.611,90.556,98.333,94.444,37.5,44.722,52.778,95.556,97.778,98.333,97.222,91.944,41.389,G
4878,34.167,40,52.5,96.667,97.778,97.222,92.222,45.556,35.556,40,95,97.222,98.333,98.333,97.778,92.778,54.722,42.5,86.111,97.778,98.611,98.611,98.056,98.611,96.111,67.778,50.833,96.389,98.333,98.889,98.333,99.167,98.056,98.333,97.5,93.611,95.556,98.333,98.333,98.333,98.889,97.5,97.778,95.833,74.444,48.333,96.389,98.333,98.333,98.333,98.889,97.778,91.111,63.611,36.944,43.611,50.278,54.722,58.056,62.778,92.5,93.889,61.111,32.5,38.056,43.056,47.222,50,55,67.5,95,64.167,29.444,33.333,37.222,40.556,43.333,46.389,52.5,95,95.556,H
4879,38.611,92.222,75.833,56.389,49.722,45.556,42.5,37.5,31.667,51.667,93.611,71.667,63.889,57.5,54.444,50.278,44.722,37.778,85.556,88.333,73.611,69.167,64.444,61.667,58.611,56.667,53.056,93.889,86.389,97.778,98.889,99.444,98.889,98.333,98.333,95.833,95,92.222,96.944,96.111,68.889,63.333,59.167,55,44.722,96.111,94.722,97.778,94.444,63.333,56.111,50.833,45.833,38.333,96.667,95.833,97.222,90,56.389,49.167,44.722,40.556,35,96.111,96.111,96.944,66.667,48.056,43.889,40.278,36.111,32.222,96.667,96.667,92.778,45,41.389,38.333,35.278,31.667,29.167,I
4880,33.333,38.889,44.444,45.833,49.722,55,68.611,87.778,41.667,40.278,48.611,51.667,56.111,58.056,63.333,71.944,91.389,46.667,95.556,95.833,63.333,64.167,64.722,70,74.167,80.833,87.222,96.111,97.5,76.944,70.278,72.222,73.889,77.222,80.833,93.056,66.944,75,95.278,76.111,77.5,77.222,79.722,81.944,95.278,56.667,66.389,74.444,80.278,81.389,80.833,80.833,84.444,93.333,53.056,64.722,73.056,91.111,83.889,83.611,83.056,82.778,94.722,51.111,65.833,74.167,80.833,82.222,81.944,81.944,93.889,86.111,45.833,76.389,81.667,84.167,96.944,97.222,95.556,45,34.444,J
4881,34.444,43.333,55.833,97.222,98.333,98.333,98.333,98.333,96.667,80.556,96.667,98.333,97.778,98.333,98.333,96.944,68.056,55.833,95.556,97.222,98.889,97.5,98.889,97.5,96.667,60.833,48.889,96.667,96.944,98.889,97.222,98.611,97.222,96.111,53.611,45.278,96.667,96.667,98.889,97.222,98.889,97.222,95.556,49.444,41.389,96.111,96.111,96.667,97.222,98.889,96.667,92.222,43.889,38.056,96.111,98.333,97.5,97.778,98.056,96.111,68.056,38.611,34.444,95,97.5,98.333,98.056,97.778,86.944,38.333,33.889,31.389,40.833,94.722,96.667,93.056,50.556,37.778,33.333,30.833,27.778,A
4882,32.5,38.333,51.944,96.389,91.944,95.556,46.111,37.222,31.111,36.944,43.889,63.333,93.611,85.556,77.222,56.944,44.722,36.944,41.944,50,61.389,71.667,89.444,93.889,62.222,51.389,41.389,45,53.611,62.778,70,76.111,81.389,91.944,76.389,46.944,48.333,57.222,64.167,71.667,76.389,80,83.611,91.944,92.778,53.056,62.222,67.778,74.167,78.333,81.389,84.167,86.111,94.444,66.667,92.778,98.056,98.611,98.611,98.611,98.889,90,93.056,96.667,97.778,98.889,98.611,98.889,98.611,97.222,67.778,37.778,96.389,97.778,98.333,97.778,97.778,87.778,43.056,36.944,31.111,B
4883,31.944,84.444,97.222,97.778,97.778,96.667,51.667,38.889,33.056,45.833,96.944,97.222,98.333,94.722,96.389,68.333,45.833,38.333,56.389,79.722,81.944,84.444,86.389,93.333,64.722,53.056,42.222,55.278,67.5,76.667,81.389,84.444,90.278,68.333,60.278,48.611,56.389,66.389,74.167,79.722,94.444,80.278,73.611,69.167,94.444,58.333,68.611,76.944,93.333,85.833,84.722,85.833,94.444,56.944,71.111,96.111,98.611,91.389,89.722,94.167,96.667,57.778,45,97.222,95.833,63.611,98.333,98.889,98.056,93.889,48.056,39.167,48.611,51.667,52.222,54.722,60.278,91.111,72.5,38.889,32.5,C
4884,86.667,58.056,54.167,52.222,53.056,51.667,91.111,34.722,29.444,80.556,66.944,63.611,63.889,63.889,98.333,97.222,95,37.778,51.111,94.167,71.111,70.833,75.556,98.889,97.222,96.944,60.833,45,95,76.111,77.222,81.389,98.333,97.222,97.5,94.444,40.833,87.222,80.278,80,84.722,90,98.333,97.222,95.556,37.778,43.889,90.556,82.5,86.944,88.889,94.167,98.056,95.833,34.444,38.611,55.833,96.389,88.056,90,92.778,96.667,95,32.222,34.722,38.611,77.778,96.111,90.556,92.5,96.667,61.389,29.167,31.389,33.889,37.222,47.5,96.389,96.667,91.389,40.278,D
4885,46.944,96.111,97.778,98.889,98.889,98.889,98.889,98.333,96.111,50.556,87.222,97.222,98.333,98.889,97.5,98.889,98.056,96.111,51.944,63.889,82.778,97.778,97.778,98.333,98.056,96.944,65.833,53.889,63.889,71.667,86.389,96.944,97.222,93.611,64.444,54.167,56.389,65.556,78.333,95.278,97.778,97.222,91.389,61.944,50.556,60.833,94.444,98.333,97.778,98.333,98.333,97.222,64.444,46.667,96.111,97.222,98.889,97.5,98.889,98.889,97.778,90.833,43.056,96.389,97.222,98.889,97.5,98.889,98.333,96.944,66.944,38.056,94.444,98.056,98.889,98.333,98.889,98.333,96.111,34.444,30.278,E
4886,30.278,34.722,37.778,42.222,45,48.611,52.5,75.833,87.222,34.167,38.889,45.556,49.722,54.722,58.056,65,87.778,61.944,39.722,87.778,97.778,98.333,98.333,98.333,98.333,96.667,70.556,90.278,97.222,97.778,98.056,98.056,89.722,71.111,68.333,63.611,97.222,97.222,98.333,97.222,95.278,70.556,65.278,57.222,47.222,95.833,96.667,97.778,95.278,74.722,67.778,60,51.111,42.5,96.389,97.222,96.111,81.389,75.833,65.556,55.278,46.389,38.333,93.333,96.667,95.833,86.667,83.333,67.222,50.556,40.278,33.056,39.444,50.833,95.278,97.778,97.222,92.778,38.889,33.056,29.167,F
4887,70.278,58.056,54.722,52.5,53.889,56.111,66.111,36.111,30,73.333,66.667,62.5,61.944,63.056,70,90.833,48.056,39.167,75,72.778,68.611,68.889,70.833,76.389,90.556,55.833,45.833,79.167,78.333,74.722,75.556,76.111,94.722,81.667,65.833,56.111,80.278,80.556,79.722,80,83.056,96.944,87.778,97.222,96.111,80.556,83.333,82.778,83.611,83.889,89.722,97.222,97.222,96.111,40.278,93.056,84.722,85.278,86.111,97.5,97.5,97.222,96.111,34.722,42.5,95,86.944,86.944,96.944,97.778,97.778,86.944,31.111,35,40.833,55,95.833,97.778,97.222,91.389,40,G
4888,92.222,97.778,98.056,98.333,98.611,95.833,91.944,36.667,31.667,96.667,98.056,98.889,97.778,98.889,93.889,95.556,45.556,36.944,96.944,97.778,98.889,97.5,98.889,90.556,95.556,50,41.111,58.333,97.222,97.778,98.333,84.444,79.722,72.5,52.778,44.722,43.056,51.389,56.944,62.778,67.778,90,91.111,53.611,46.389,38.333,45.278,49.444,56.111,62.5,86.389,91.111,55.556,48.611,34.722,40.556,44.167,49.722,57.222,86.111,85.278,58.611,50.833,31.667,36.667,39.167,43.889,49.167,85.556,73.889,63.333,55.278,28.889,32.5,35.278,38.611,41.389,47.778,95.278,86.111,67.222,H
4889,94.167,59.444,50.833,46.111,43.889,40.833,37.5,33.889,30.278,92.222,65.556,58.056,52.5,50,45.556,42.778,38.333,33.611,77.222,68.333,63.056,57.778,55.833,51.667,48.333,43.889,38.056,76.667,71.389,67.5,63.056,61.667,58.056,55.556,52.222,47.222,79.722,78.056,81.389,97.778,99.444,98.333,98.333,97.778,95.278,95,83.889,87.222,96.111,69.722,62.222,57.222,51.111,43.611,92.778,87.222,91.111,95.556,63.889,55.556,48.889,43.611,37.5,52.5,89.167,92.222,94.722,55,48.056,42.222,38.611,32.5,35.556,88.889,96.111,90.278,44.722,40.556,37.5,33.889,29.444,I
