rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
2676,34.444,38.333,42.778,47.222,87.778,93.333,94.167,93.889,91.111,40,45.278,50.833,85,93.611,93.056,92.778,93.056,94.444,49.444,56.111,64.722,92.5,95.278,96.111,95.833,93.333,67.222,93.889,96.389,78.333,87.5,93.889,84.444,86.389,64.167,57.222,60.556,68.333,72.222,87.222,80.833,82.778,85.833,59.167,53.333,54.444,61.944,69.167,88.889,78.889,80,83.889,55.833,50.833,51.111,59.167,77.5,75.556,75.833,76.389,81.944,55,47.778,48.611,57.5,86.667,71.389,71.389,73.056,80.278,54.167,45.833,45.556,61.667,88.889,63.889,63.333,66.944,74.167,52.5,41.389,G
2677,30.833,36.944,55.833,88.611,81.944,92.222,61.389,39.722,33.611,35.556,54.722,82.222,82.222,77.5,70,57.778,47.5,38.333,40.556,83.333,84.444,81.667,75.556,64.167,57.222,49.167,41.944,47.222,83.889,85,82.5,78.889,71.667,57.778,51.389,45.556,55.278,86.667,95,96.111,95,90,61.111,55,49.167,72.222,88.056,88.889,87.222,83.611,73.056,61.944,56.111,50,85,87.222,85.833,82.778,76.944,71.389,63.889,58.889,52.5,86.111,86.111,83.889,81.667,76.944,71.111,66.667,63.333,56.944,85.556,85,83.333,81.667,78.611,74.167,71.389,68.889,65.278,H
2678,33.889,41.667,85.833,93.889,88.056,87.222,87.5,86.667,88.056,38.056,47.5,62.222,74.722,80.833,83.333,85.833,87.778,86.389,42.778,51.111,60.556,70.556,77.5,82.5,86.944,89.444,86.389,47.222,54.722,63.056,72.222,81.389,93.056,94.444,91.111,63.056,50.278,57.5,70.833,92.778,95,94.722,86.389,69.167,60.833,53.333,88.333,92.5,88.333,85.833,80.556,75,68.333,60.556,71.667,87.778,87.5,85.556,82.222,78.889,74.444,69.167,61.667,89.444,87.778,86.944,85,82.5,80.278,76.667,72.222,65.833,86.389,86.944,85.556,84.444,83.611,81.389,78.889,76.667,73.056,I
2679,85,64.444,53.889,49.444,46.944,45.278,43.333,40.556,36.111,78.056,69.167,60.833,57.222,53.056,51.111,49.167,48.333,45,78.056,72.5,67.5,65.278,64.722,66.944,92.778,69.722,58.056,78.611,76.111,72.778,73.056,73.333,76.667,95,95.556,93.056,77.778,76.667,75.833,74.167,75.833,78.056,83.611,65.278,55.833,76.944,77.5,77.5,75.278,77.5,79.444,81.111,59.444,49.722,77.778,78.056,78.333,78.056,79.444,80,81.944,52.778,44.444,84.167,80.278,80.833,80.833,80.278,81.944,85.556,48.056,38.889,72.5,83.056,83.333,83.056,83.056,83.611,78.056,40.833,35.833,J
2680,73.889,93.611,95.556,95.278,95.833,95.556,94.167,80,40.556,87.778,93.889,94.444,95,94.444,96.111,96.111,93.056,60.833,80.833,93.056,95.278,95.833,95.278,96.944,96.944,95.556,91.111,86.111,93.611,95.833,95.556,96.111,95.278,96.944,95.556,93.611,93.056,94.167,94.167,95,94.444,94.444,94.722,95.278,93.611,95,94.444,93.889,95.278,94.167,92.778,93.889,93.611,92.5,93.889,93.889,93.889,95,94.167,93.056,93.611,95,92.778,93.333,93.889,95,94.722,95.278,94.444,95.278,94.722,92.778,76.111,93.889,95.833,96.667,96.111,96.944,96.111,94.444,83.889,B
2681,33.889,38.889,46.111,59.722,92.222,92.5,78.611,73.056,67.222,40.556,58.333,88.056,87.222,85.556,81.111,76.111,66.944,58.333,72.5,89.167,90,88.611,86.667,83.611,77.222,64.722,53.056,89.167,91.111,90.278,90.556,89.722,91.944,86.111,73.611,51.389,91.111,93.056,95.556,96.389,96.111,95.556,93.611,63.889,49.444,89.722,95.833,96.389,97.222,96.389,95.278,85.556,55.833,47.222,60.278,89.722,94.444,94.444,93.056,88.333,72.222,52.778,41.944,57.5,89.444,91.667,90.833,90.556,93.611,90.833,50.278,33.056,63.056,91.667,92.222,91.111,92.778,84.722,46.667,33.333,30.556,A
2682,31.944,36.389,43.333,87.222,95,96.667,96.111,94.444,81.667,36.389,43.056,86.667,94.444,96.111,96.389,96.667,96.667,94.167,41.944,73.333,92.778,95,95.556,95.278,96.944,96.667,95,52.5,91.667,94.722,95.278,95.556,94.444,96.111,95.278,94.444,86.111,94.167,95.833,95.278,96.111,96.111,95.833,95.278,93.889,91.667,95.556,95.556,96.111,95.556,96.111,95.556,94.722,90,93.056,94.444,95.278,95.556,95.278,94.722,93.611,84.444,44.444,93.056,95.556,95.278,96.111,95.833,94.722,85,45,37.222,93.889,96.111,96.389,95.833,95.278,86.389,42.5,38.056,33.889,B
2683,30.833,35.278,44.444,77.5,93.889,96.111,91.111,94.444,81.667,34.722,46.944,88.611,93.889,89.722,91.389,91.667,91.111,92.5,43.889,86.389,89.167,88.889,86.389,86.389,88.333,88.889,89.722,76.111,90.833,89.444,86.944,84.722,83.889,83.889,85.278,85,87.778,92.222,90,86.389,83.056,82.222,82.5,84.167,84.722,92.222,90.556,91.111,85.833,80,78.611,81.944,86.111,88.889,92.778,90.278,90.556,90.833,78.611,77.5,83.611,90.833,91.944,92.778,93.056,92.778,93.889,73.056,75.278,91.667,95,93.056,93.889,95,93.611,70,63.889,68.611,95.278,95,90.278,C
2684,29.167,31.389,33.611,37.222,69.167,90.556,93.333,91.389,89.444,32.778,33.611,38.333,45,87.778,90,88.889,88.889,88.056,35.833,37.5,42.222,62.222,90,88.611,87.5,88.056,87.5,39.167,42.222,49.444,60.278,86.944,89.444,90.833,91.111,87.778,40.833,45.278,53.333,60.833,72.778,90,88.056,87.778,87.5,41.389,49.167,55.556,61.667,69.167,76.389,83.056,86.111,85.556,45.556,53.056,59.722,65.556,70.556,75.278,78.889,80.833,56.111,51.667,59.722,65.833,68.889,73.333,76.111,77.778,80.556,40,63.889,66.944,69.722,72.5,74.722,76.111,83.333,40.556,34.722,D
2685,36.667,48.333,86.944,83.889,85.833,87.222,88.333,92.222,92.222,41.944,50.278,64.722,77.778,83.333,86.667,88.889,89.444,90,44.722,53.056,65.833,75.833,81.944,85.556,87.5,84.444,75.556,46.944,62.222,73.333,78.333,93.611,93.333,88.611,84.722,76.389,48.889,89.722,95.556,97.222,97.5,96.667,97.778,91.667,90.833,50.833,65.833,75,80.556,82.778,83.611,85.278,86.389,87.222,52.5,63.056,71.111,77.778,80.833,82.222,84.444,85.556,84.722,55.556,64.167,71.111,76.667,80,82.222,85.278,87.5,87.778,60.833,68.333,75.278,79.167,81.944,84.167,90,52.778,43.333,E
2686,33.611,39.167,45.278,49.722,51.389,53.333,55.833,88.056,90,47.5,90.278,95.278,95.556,95.556,67.778,83.056,93.611,93.056,90.556,94.722,94.444,94.444,93.889,81.111,94.167,95.278,92.5,93.333,94.167,93.889,94.722,94.167,87.778,91.111,91.389,53.611,93.333,93.889,93.889,94.722,92.222,88.889,90.556,51.944,44.167,91.111,93.889,94.444,92.778,88.611,83.333,51.111,45.556,40,67.222,93.333,95.278,91.111,68.611,53.611,46.944,42.222,37.5,52.778,68.889,84.444,88.611,58.889,46.667,41.667,38.056,33.889,50,74.444,92.5,89.722,46.944,40.556,36.111,33.611,31.111,F
2687,32.778,35.833,39.722,44.722,51.667,88.889,92.778,92.222,91.944,36.944,41.389,46.111,51.944,61.389,89.444,91.111,91.389,91.944,43.333,49.722,54.444,59.722,76.667,92.5,93.056,92.778,90.833,55.278,58.889,62.778,67.222,74.167,93.889,95.278,93.611,62.222,71.111,71.944,75,78.611,89.167,87.5,90.278,62.222,52.778,58.056,65.833,71.944,86.944,82.778,84.444,83.333,57.778,49.167,50.556,60,68.056,84.167,80.833,82.5,82.222,54.167,46.389,46.389,55.833,68.611,91.111,77.5,80.278,83.333,51.667,43.333,41.111,52.778,71.389,70.833,68.611,73.056,80.278,46.111,37.778,G
2688,31.111,39.722,76.389,91.389,83.333,79.444,76.111,51.667,36.944,35.833,83.333,84.722,83.333,78.889,72.5,64.444,52.5,41.944,45,82.5,84.167,81.667,78.333,70.833,62.222,53.056,45,60,84.444,85,82.222,80,74.722,65.278,53.611,47.222,56.111,82.5,84.722,83.333,81.111,78.056,78.056,63.056,50.556,63.611,89.444,95.278,96.111,94.722,88.056,85.278,67.778,53.889,87.778,89.444,89.722,88.889,85.833,82.778,75.556,64.444,54.722,88.889,88.611,87.778,87.222,83.889,79.167,74.722,67.778,60.278,87.222,88.333,87.5,86.111,83.056,80.278,75.833,72.222,66.944,H
2689,57.222,92.5,95.833,96.667,96.389,96.389,95.556,93.611,60.556,92.222,93.889,94.722,94.444,95.556,95.833,93.889,92.5,88.333,88.889,94.444,95.556,95,96.667,91.111,90,90,87.778,60.556,72.222,78.611,82.222,86.111,88.056,88.889,91.667,90.278,61.111,70,77.778,83.333,86.944,90.833,94.722,93.333,75.278,62.5,71.944,81.111,89.722,91.667,86.389,83.611,77.222,64.167,70.278,91.389,90.556,89.167,87.5,84.722,80.278,73.889,63.889,91.111,90.556,90,88.889,87.222,83.889,78.889,73.889,66.389,88.889,88.889,88.333,88.889,87.778,87.222,95.556,94.167,74.167,I
2690,68.333,61.667,48.333,42.5,42.5,42.778,40,36.389,32.778,67.778,62.778,56.389,51.111,50.833,47.5,45.833,43.333,37.5,70.833,65.278,59.444,55.556,56.667,53.611,52.778,51.389,48.611,70.556,69.167,67.778,73.889,95,95.556,95.833,96.111,94.167,70.556,72.5,71.111,75.833,83.333,85.833,76.667,63.611,57.5,72.5,73.056,70.556,74.444,79.444,85.556,78.056,58.611,50,74.167,72.778,71.111,74.167,76.944,81.667,72.778,52.5,43.889,73.333,72.222,70.833,73.333,75.556,80.833,72.778,47.222,38.889,74.722,72.222,67.222,68.333,77.222,83.611,59.722,41.111,35.556,J
2691,40,53.889,90.833,87.778,88.611,88.333,93.889,67.222,40,88.333,87.222,87.5,87.222,86.944,87.222,86.111,91.944,53.611,85.556,86.667,85.556,86.667,84.167,83.889,83.333,83.333,82.5,86.389,85,83.056,83.333,83.333,82.222,81.667,83.333,89.444,87.5,84.444,81.389,82.222,81.111,78.611,78.611,80,80.556,87.5,84.444,80.556,80.278,78.333,75.556,75.556,77.778,78.889,88.056,85.278,81.389,79.722,76.111,71.389,71.111,73.056,76.111,92.222,86.944,83.333,79.722,73.611,66.389,64.167,65.278,72.5,49.722,86.389,88.333,83.333,70.833,61.389,57.222,54.167,51.944,C
2692,42.778,73.333,88.056,87.778,83.333,76.111,68.889,64.722,59.444,90.278,93.056,92.222,90.556,87.5,77.5,62.5,59.167,53.333,90.556,91.111,93.056,94.444,93.333,88.333,60.556,56.389,50.556,94.167,93.056,92.222,93.611,94.444,84.167,57.778,52.778,48.056,77.5,94.444,95,92.222,73.889,62.222,56.111,51.111,45.833,57.5,76.111,76.389,71.667,63.889,58.889,53.056,46.667,41.944,58.056,77.778,75.556,70.556,65.833,57.778,49.722,43.611,38.056,58.889,79.444,77.778,74.444,68.889,58.056,46.389,38.889,35,41.944,78.889,79.722,78.889,76.111,63.889,41.111,35.278,31.944,A
2693,30.278,35,40.556,63.611,92.222,92.778,80,61.389,45,35.278,40.556,63.611,93.333,95.556,96.944,96.389,95.556,86.944,39.722,49.722,89.167,93.889,95.556,94.722,96.111,95.833,95.278,44.722,76.111,92.5,94.444,93.889,93.611,94.722,93.333,93.889,65,92.222,93.333,93.333,93.611,92.5,94.167,92.778,93.889,85.833,93.333,93.889,92.778,94.167,94.444,94.444,93.333,92.222,90.278,93.889,94.722,95.278,94.444,95,93.889,92.5,56.111,93.056,95,94.722,95.833,95.278,92.778,83.333,45.556,38.611,93.889,95,95,95.556,92.5,56.944,43.056,38.611,34.444,B
2694,32.778,39.167,86.111,92.778,92.778,92.778,91.667,93.333,92.222,40.278,68.333,92.222,92.222,90.833,89.722,90.556,90.556,90.556,48.056,90.278,93.056,91.944,88.889,87.222,87.5,88.333,88.611,86.667,92.222,92.778,91.944,87.5,86.944,86.667,87.222,86.667,92.5,91.944,89.444,90.833,85.278,82.5,83.889,86.667,87.778,89.722,89.722,88.889,90.278,83.889,81.944,85.833,89.167,91.389,89.167,89.167,88.889,88.333,81.111,80.556,88.333,93.056,92.222,89.167,90.278,88.611,90.833,75.278,78.333,92.778,93.333,89.167,92.222,93.056,91.389,91.944,66.944,71.667,95,93.889,80.278,C
2695,28.611,30.556,32.222,36.111,39.722,46.111,88.333,94.167,92.222,32.222,33.611,36.667,40.833,44.444,55.556,89.444,91.667,92.5,34.722,36.111,40.278,44.444,48.056,85,90.556,91.389,89.167,37.5,39.444,42.778,48.056,64.722,88.889,90.278,89.722,90.556,39.722,42.778,46.944,52.5,67.5,89.444,92.5,93.611,91.944,40.833,45.278,50,55,63.611,81.667,87.222,88.611,89.167,43.056,48.889,53.611,59.167,66.389,73.056,80.833,84.444,86.667,46.667,54.722,59.722,64.444,69.167,74.444,79.444,81.944,80.556,59.722,63.889,65.833,68.889,72.222,75.278,88.056,65.278,40,D
2696,31.944,36.111,63.333,93.889,96.111,89.722,88.889,88.889,93.889,37.222,42.222,55.278,74.722,80.278,82.222,86.111,87.5,88.333,40.278,46.667,55.278,64.722,73.611,81.111,85.556,88.333,87.778,42.778,49.722,56.667,63.889,76.667,81.944,85,86.667,83.611,45.833,51.944,58.056,86.667,80.833,82.778,92.222,86.111,71.944,48.056,54.167,59.722,80.833,94.722,96.389,96.389,95.556,91.944,49.444,54.722,60.556,69.722,79.167,83.333,87.222,88.889,88.611,52.5,58.611,63.889,70,76.944,80.556,85,87.222,87.222,57.778,64.722,69.167,73.333,77.222,81.667,83.889,88.333,83.333,E
2697,47.222,87.778,90,84.444,94.722,67.222,63.889,92.778,91.944,86.944,92.222,91.667,93.889,86.389,78.333,78.333,95,94.722,90.833,93.611,94.722,91.389,86.944,84.167,85.556,95,89.722,92.5,91.944,90,89.167,87.778,86.111,86.389,90.278,48.056,92.778,91.111,88.611,88.889,87.5,84.444,56.389,48.611,43.056,88.333,91.389,91.667,90.278,91.389,58.333,50.556,45.556,40,63.889,76.111,84.444,87.222,61.389,52.222,45.556,41.389,37.778,64.167,85.833,93.333,92.222,58.889,46.111,41.667,37.222,34.167,87.5,93.333,94.444,89.722,47.222,41.111,35.833,32.778,30.556,F
2698,34.444,38.056,42.222,46.389,52.222,87.778,94.444,95.833,94.444,40.833,46.667,51.389,57.778,89.167,93.611,95.556,96.389,94.444,53.611,62.5,94.722,96.667,96.944,97.222,96.111,93.056,67.778,70,73.333,76.667,80.556,94.444,86.667,86.667,84.722,57.5,58.333,66.667,71.667,85.556,82.5,83.333,84.444,85.556,52.778,53.333,61.944,69.722,88.889,80.278,81.944,83.056,88.333,50.556,50,60,74.444,79.722,77.778,78.056,83.333,78.889,46.667,48.889,60.833,88.611,73.333,73.333,76.111,84.722,71.111,41.944,45.556,74.444,88.889,65.278,65.278,69.722,91.944,56.944,35.833,G
2699,29.167,32.222,36.389,44.444,85.556,81.389,93.056,69.722,41.389,32.5,36.389,40,82.778,84.722,78.333,68.889,57.5,46.667,35.556,40.833,72.222,87.222,86.389,81.389,67.222,57.5,48.056,40,48.056,66.111,90,95.278,93.611,89.722,59.167,51.944,43.056,52.778,64.167,80.833,85,83.611,76.111,60,53.889,47.222,56.667,84.444,85.833,84.167,79.722,70.556,63.611,56.944,55.556,85.833,86.667,85.833,82.778,78.611,73.056,67.5,61.667,88.611,86.944,86.389,84.167,80.833,78.333,73.333,70.278,67.778,86.667,86.389,84.722,85,82.222,79.722,78.056,85,90.833,H
2700,35.833,47.778,91.667,95,95.556,96.389,88.611,89.167,87.5,40,50.833,68.333,76.667,81.111,84.444,87.5,88.333,88.333,44.722,54.167,65.833,74.167,80.833,85.278,88.056,88.333,72.222,48.333,57.778,66.944,78.333,91.944,91.389,80,71.944,64.167,50.556,60.833,84.722,85,83.333,79.444,75.278,69.444,61.667,61.667,85.556,85.556,84.444,81.111,78.611,75,69.444,62.222,86.667,86.667,85.556,83.333,80.833,79.722,76.111,71.389,64.722,86.389,85.833,83.889,84.444,81.111,79.167,76.944,75.278,70.833,86.389,84.444,83.333,84.167,82.5,79.444,78.889,78.611,77.778,I
2701,72.5,90,65.556,52.222,48.333,46.389,42.222,39.167,35.833,88.056,91.111,69.444,60.278,54.722,52.5,48.333,46.667,42.222,88.889,84.444,69.722,64.722,60,57.5,55.556,54.167,52.5,87.222,80.556,73.333,74.444,93.333,93.889,92.222,66.389,63.333,82.222,80.833,76.389,81.389,86.944,90,64.444,58.056,52.5,80.556,80.278,78.056,82.778,86.111,90,58.056,51.667,45.278,83.611,82.5,80.833,84.167,84.444,85.556,51.111,45.278,39.167,83.889,83.056,83.333,85.278,88.333,82.5,46.667,41.111,35.833,85.556,86.944,86.667,87.778,87.222,51.111,41.111,36.944,31.944,J
2702,29.167,32.222,36.389,42.5,66.667,93.333,93.056,87.778,43.056,32.5,36.944,43.056,50.556,66.389,93.333,93.611,90.833,83.056,35.278,41.944,48.056,54.444,68.056,91.944,92.778,91.667,89.167,38.333,45.833,51.944,57.5,70.556,91.389,93.056,91.389,91.389,42.222,50.278,56.667,61.111,73.611,91.667,93.056,91.111,92.222,50,58.333,61.944,66.667,76.111,90.833,93.333,93.056,93.611,77.222,65.556,67.5,70.556,71.944,90.833,93.333,93.611,92.778,95,78.056,75,74.444,76.111,84.167,93.056,93.611,93.056,94.722,95.278,95.278,80.833,80.833,84.167,92.222,95.556,94.167,D
2703,32.778,39.167,44.444,56.389,88.611,75.556,69.167,64.444,59.722,39.722,57.222,88.056,86.944,83.889,77.222,65,59.167,53.333,87.778,90.556,91.667,90.556,88.611,85.556,61.389,54.444,48.611,92.222,93.611,94.167,95,95.278,92.222,57.222,51.389,46.389,94.444,94.444,94.444,95,94.722,79.722,54.722,49.167,43.611,92.5,95.278,93.889,83.611,71.389,59.444,52.222,45,40.278,88.056,90,85,79.444,70,55.833,45.556,39.444,35,86.944,85.556,81.944,80.833,78.333,53.611,40,36.389,32.5,86.111,87.222,87.222,93.056,89.722,39.722,36.111,33.333,31.111,A
2704,45.833,87.5,95.556,97.222,97.5,97.222,97.222,96.111,91.944,92.5,95,96.389,97.5,96.944,96.944,97.778,96.944,94.722,93.889,95,95.833,96.389,96.667,95.278,96.944,96.389,94.444,87.778,93.611,95.278,95.833,96.111,95.278,95.556,95.833,94.444,92.778,94.167,94.722,94.722,94.444,94.444,94.722,95.278,93.889,92.778,94.444,94.444,94.444,94.444,94.167,94.167,94.167,93.056,92.778,94.444,94.167,95,95.556,94.722,94.722,95.278,93.333,95,95.278,95,95.278,96.111,95.278,94.722,95,93.611,92.222,95.556,96.667,96.944,96.389,97.222,96.667,96.111,93.611,B
2705,34.167,46.389,89.444,95.833,88.889,88.889,94.722,93.333,55.278,47.778,90.833,85.833,87.222,86.389,87.222,86.944,85.833,79.722,86.944,85.278,85.833,84.722,84.167,85.278,85.278,85.833,83.611,83.333,84.167,83.611,82.5,83.056,82.778,84.444,84.444,83.889,85.278,81.111,78.611,79.722,79.444,79.722,81.111,83.611,84.444,86.111,78.333,75.278,75.833,75.833,76.111,78.611,81.944,86.389,88.611,77.222,71.111,71.944,71.944,73.333,78.056,86.389,91.111,95,75.278,67.222,65.833,68.611,73.056,80.278,93.889,93.611,94.444,68.333,56.389,58.056,61.667,69.722,91.389,95,93.889,C
2706,29.444,31.111,33.056,36.667,41.111,74.444,93.889,95.833,94.722,32.222,32.778,37.222,41.111,47.222,88.611,93.333,93.056,92.5,35,36.667,40,45.833,52.778,89.444,92.5,92.778,92.778,37.5,41.111,45,50.556,66.111,90.833,93.611,90.556,88.611,38.889,41.667,46.667,52.5,60.833,76.111,82.778,85.833,86.389,40.556,45,50.833,56.111,63.056,71.667,78.611,81.944,83.056,43.056,49.444,54.722,60,64.722,71.667,76.944,78.889,86.111,47.5,54.167,59.167,63.611,68.056,73.333,88.889,85,40,54.167,60.278,63.889,78.333,93.333,91.389,46.389,39.722,34.722,D
2707,86.389,95,96.111,85.833,84.167,86.389,87.5,87.778,89.444,60.833,72.222,75.278,78.889,81.667,85.556,87.222,88.333,88.333,55,64.722,71.111,75.833,82.222,85.833,86.944,86.111,66.944,53.889,62.5,68.889,79.722,85.278,87.5,89.167,82.5,69.167,54.722,62.222,73.056,94.444,96.667,96.667,96.667,96.667,93.333,55.833,61.111,85.833,94.167,89.722,88.056,89.722,90.833,90.278,56.667,61.667,68.333,80,85,86.111,88.889,90,89.722,58.889,65.556,70.833,76.944,82.778,84.722,88.056,89.167,88.889,65,71.667,75,78.611,83.056,85.833,87.222,87.778,84.167,E
2708,38.889,52.778,85,55.556,54.167,55.556,66.944,93.611,94.167,90,95.278,96.111,96.111,67.778,67.222,93.889,94.722,94.444,93.889,95.556,94.722,96.111,80.556,75.833,95.278,94.444,93.889,93.889,95.833,95.556,92.5,85.278,83.333,88.333,95,93.333,89.722,95.278,96.667,91.667,87.222,95,72.222,65.556,58.333,53.611,63.056,72.778,88.611,90.833,78.056,66.944,58.889,50.833,47.778,56.111,71.111,91.667,93.333,88.056,63.611,53.333,45.556,43.611,52.222,84.444,92.5,93.889,90,63.611,48.056,40.556,38.056,48.333,83.611,93.056,93.056,91.667,77.778,42.778,36.389,F
2709,36.944,42.222,45.833,48.333,52.5,75.556,93.611,94.444,93.611,48.889,51.389,54.444,56.944,63.889,93.889,94.722,95,91.667,68.889,72.5,80,96.111,96.389,96.111,96.111,95.278,90.556,57.222,64.167,70,75.278,82.778,86.944,94.444,95.833,94.722,52.222,59.722,66.944,78.611,86.111,88.056,88.333,88.056,83.611,50.278,57.222,66.111,92.222,95.833,95.556,96.389,79.444,95.278,48.333,54.722,66.389,85.833,93.889,73.056,74.444,75.833,77.778,45.556,52.5,74.444,93.056,71.389,67.5,68.889,70.833,75.278,41.111,50.278,90,88.611,63.889,60.278,60.833,64.722,71.944,G
2710,40.278,90,91.667,96.111,95.556,93.889,79.722,38.056,32.5,81.389,88.889,88.333,87.222,93.611,90.278,62.778,45,36.667,82.5,89.167,88.056,83.333,77.5,66.944,57.5,48.333,40.278,82.222,89.167,88.333,85.556,80.556,71.111,58.333,51.111,43.889,68.333,93.056,95.556,96.389,96.111,93.889,66.111,55,48.889,73.333,89.444,90.833,91.111,93.333,84.167,66.389,56.389,50.278,87.778,89.167,87.222,85,80.278,74.444,63.889,58.056,51.389,87.5,86.389,83.333,82.222,78.611,73.611,66.389,61.944,55.833,86.667,85.556,83.333,82.222,79.444,75.278,70.556,68.056,64.722,H
2711,31.389,33.889,51.389,90,89.167,87.778,81.389,83.056,91.389,36.389,40,83.056,86.944,86.111,83.611,83.889,86.944,88.889,38.611,46.944,83.056,84.722,83.611,81.667,81.111,90.278,90.556,41.667,49.722,84.722,85.278,83.889,80.833,76.944,73.056,68.611,44.722,52.222,71.667,84.444,82.778,80.278,76.667,70.833,65.833,47.778,54.722,65.278,77.778,86.111,83.333,78.889,73.056,67.222,49.444,57.222,65.556,72.5,78.889,85,89.444,91.111,73.889,52.5,58.333,65.556,71.389,76.389,79.722,84.167,86.667,86.944,57.5,62.5,68.611,73.611,76.944,78.889,82.5,84.167,85.556,I
2712,78.611,61.667,52.778,48.889,45.833,44.444,43.333,40.556,35.833,75.278,67.222,60.278,57.222,54.167,51.111,50,48.056,45,77.222,73.056,71.389,74.722,96.667,95.556,96.944,96.389,95,78.333,76.389,76.944,81.111,90,73.611,68.333,65.278,61.944,79.167,78.056,79.444,81.944,83.056,73.333,62.222,57.778,51.944,81.111,79.444,80,81.111,85,80,57.222,51.389,45.278,81.111,81.944,83.056,83.611,82.778,61.111,52.222,46.111,40.556,89.722,84.167,86.389,87.222,85,57.778,46.944,41.111,36.667,85,86.111,87.5,86.944,88.056,48.056,41.111,36.667,32.222,J
2713,79.444,76.111,77.222,78.889,80.833,81.111,82.5,83.889,85.278,63.056,68.611,72.5,75.556,78.611,79.444,83.056,86.389,88.056,57.778,65,70.278,74.444,76.944,81.111,88.056,89.722,88.611,57.222,64.167,69.444,73.611,79.444,92.778,95.278,95,91.389,56.667,62.5,68.056,72.5,80.556,90,92.222,89.444,87.778,56.667,61.667,67.222,71.667,75,76.944,83.056,85.833,86.667,58.333,62.778,68.056,72.222,76.389,77.222,80.278,83.333,84.444,60,66.111,70.833,74.167,77.222,78.611,81.111,82.5,83.611,66.111,72.222,75.556,77.5,79.444,80.833,82.778,83.333,82.222,E
2714,87.778,86.944,77.778,74.722,71.111,68.333,64.444,61.111,56.111,79.722,78.889,75.556,71.944,67.5,63.056,57.778,53.611,47.778,80.278,79.167,75.278,70.833,64.722,58.611,53.333,49.167,43.333,79.444,80.278,76.944,70.556,61.944,56.111,50.278,45.556,40.556,71.389,82.5,81.111,74.444,61.111,51.667,47.778,43.333,39.444,59.167,78.611,90.556,83.333,58.889,48.889,45.278,41.667,38.056,60.278,76.111,88.333,84.722,49.722,45.556,42.222,38.889,35.556,68.889,81.111,63.056,52.222,45.556,41.111,38.611,35,32.222,85.556,78.611,58.333,45.556,40,37.222,34.722,31.944,29.722,A
2715,38.611,51.389,90.278,95.556,95.833,95.278,86.667,43.056,33.056,52.5,91.667,95,95.556,96.389,95.833,95.556,86.667,41.944,90.278,93.611,94.722,95.278,94.167,95.556,94.722,93.333,79.722,90.833,93.056,93.889,94.167,93.611,93.611,92.778,93.611,88.889,91.667,92.5,91.667,92.778,94.444,92.778,92.222,93.056,90,92.778,92.5,91.389,92.778,93.889,92.222,91.944,91.944,91.111,92.222,91.667,91.389,92.778,94.444,92.222,93.056,93.889,92.222,93.611,93.889,93.889,94.444,94.722,93.611,93.611,93.611,92.5,88.333,94.444,95.278,94.444,95,95.556,94.167,95,92.222,B
2716,32.778,41.667,88.056,86.667,87.778,88.333,87.778,90,89.444,37.778,84.444,86.944,85.556,85.278,85.556,86.944,88.333,87.5,48.333,83.056,85,83.333,85,83.056,85,87.222,89.444,85.556,86.667,85.278,82.5,82.5,82.5,83.056,85.556,91.389,85,85,85,82.778,80,79.444,81.111,87.222,91.389,91.944,87.778,83.611,81.111,79.444,78.611,79.167,92.5,88.611,94.722,91.944,86.667,80.556,75.833,74.722,74.444,90,89.444,95,93.889,93.056,80.833,73.056,70.833,72.5,84.444,92.222,77.5,93.889,94.722,88.056,66.111,60.278,60.833,84.444,94.167,C
2717,29.444,31.944,36.111,45.278,91.944,94.722,94.722,94.444,91.667,34.167,36.389,41.111,68.889,91.111,92.222,91.667,92.222,92.5,37.5,40.833,46.944,66.667,91.389,92.5,92.778,93.333,92.5,39.444,44.444,50.833,61.667,78.056,88.611,93.333,87.5,86.667,41.667,45.833,52.222,60,68.056,74.167,80,83.056,84.444,42.5,48.889,55.833,61.389,67.5,73.611,76.944,80.833,80.278,46.111,51.944,58.333,64.722,68.611,73.056,77.222,77.778,62.222,50,56.389,62.778,66.944,71.111,73.889,75.556,55.833,36.389,56.111,62.5,67.222,71.111,88.333,83.611,42.5,37.5,32.222,D
